InventoryID,ProductValue,RestockQuantity,CurrentQuantity,Date,ProductID,SupplierID
01267,40,0,286,2024/07/01,00106,00008
01268,80,3,271,2024/08/01,00106,00008
01269,70,0,262,2024/09/01,00106,00008
01270,50,3,265,2024/10/01,00106,00008
01271,100,3,263,2024/11/01,00106,00008
01272,90,0,258,2024/12/01,00106,00008
01273,70,0,50,2024/01/01,00107,00091
01274,50,1,49,2024/02/01,00107,00091
01275,80,1,51,2024/03/01,00107,00091
01276,50,0,48,2024/04/01,00107,00091
01277,30,0,48,2024/05/01,00107,00091
01278,90,0,98,2024/06/01,00107,00091
01279,50,0,94,2024/07/01,00107,00091
01280,80,0,94,2024/08/01,00107,00091
01281,60,0,94,2024/09/01,00107,00091
01282,100,0,85,2024/10/01,00107,00091
01283,70,0,77,2024/11/01,00107,00091
01284,50,0,77,2024/12/01,00107,00091
01285,90,0,250,2024/01/01,00108,00050
01286,90,0,250,2024/02/01,00108,00050
01287,70,2,252,2024/03/01,00108,00050
01288,30,2,253,2024/04/01,00108,00050
01289,40,8,246,2024/05/01,00108,00050
01290,40,3,488,2024/06/01,00108,00050
01291,90,0,479,2024/07/01,00108,00050
01292,30,8,487,2024/08/01,00108,00050
01293,80,6,464,2024/09/01,00108,00050
01294,30,3,473,2024/10/01,00108,00050
01295,70,0,457,2024/11/01,00108,00050
01296,60,0,457,2024/12/01,00108,00050
01297,30,0,50,2024/01/01,00109,00064
01298,40,0,50,2024/02/01,00109,00064
01299,60,9,48,2024/03/01,00109,00064
01300,40,0,35,2024/04/01,00109,00064
01301,90,3,38,2024/05/01,00109,00064
01302,70,1,79,2024/06/01,00109,00064
01303,40,4,64,2024/07/01,00109,00064
01304,90,2,53,2024/08/01,00109,00064
01305,30,1,56,2024/09/01,00109,00064
01306,40,9,61,2024/10/01,00109,00064
01307,70,6,60,2024/11/01,00109,00064
01308,40,5,52,2024/12/01,00109,00064
01309,60,0,50,2024/01/01,00110,00060
01310,30,0,50,2024/02/01,00110,00060
01311,90,0,44,2024/03/01,00110,00060
01312,100,7,42,2024/04/01,00110,00060
01313,100,5,37,2024/05/01,00110,00060
01314,80,0,92,2024/06/01,00110,00060
01315,40,0,85,2024/07/01,00110,00060
01316,60,6,91,2024/08/01,00110,00060
01317,30,0,74,2024/09/01,00110,00060
01318,40,0,74,2024/10/01,00110,00060
01319,60,0,74,2024/11/01,00110,00060
01320,40,0,74,2024/12/01,00110,00060
01321,70,0,50,2024/01/01,00111,00015
01322,100,4,45,2024/02/01,00111,00015
01323,70,8,51,2024/03/01,00111,00015
01324,40,17,64,2024/04/01,00111,00015
01325,50,0,37,2024/05/01,00111,00015
01326,90,0,87,2024/06/01,00111,00015
01327,100,9,96,2024/07/01,00111,00015
01328,90,3,62,2024/08/01,00111,00015
01329,100,8,73,2024/09/01,00111,00015
01330,30,14,82,2024/10/01,00111,00015
01331,60,0,72,2024/11/01,00111,00015
01332,50,0,72,2024/12/01,00111,00015
01333,50,9,259,2024/01/01,00112,00002
01334,40,0,239,2024/02/01,00112,00002
01335,50,0,239,2024/03/01,00112,00002
01336,50,1,240,2024/04/01,00112,00002
01337,70,0,238,2024/05/01,00112,00002
01338,50,0,488,2024/06/01,00112,00002
01339,90,6,494,2024/07/01,00112,00002
01340,60,0,490,2024/08/01,00112,00002
01341,40,0,490,2024/09/01,00112,00002
01342,100,0,490,2024/10/01,00112,00002
01343,60,0,490,2024/11/01,00112,00002
01344,90,0,490,2024/12/01,00112,00002
01345,40,0,50,2024/01/01,00113,00012
01346,70,6,48,2024/02/01,00113,00012
01347,40,0,54,2024/03/01,00113,00012
01348,70,5,59,2024/04/01,00113,00012
01349,80,0,51,2024/05/01,00113,00012
01350,100,0,101,2024/06/01,00113,00012
01351,90,0,101,2024/07/01,00113,00012
01352,60,4,105,2024/08/01,00113,00012
01353,60,0,96,2024/09/01,00113,00012
01354,60,6,89,2024/10/01,00113,00012
01355,40,1,96,2024/11/01,00113,00012
01356,80,0,93,2024/12/01,00113,00012
01357,80,1,51,2024/01/01,00114,00077
01358,80,5,50,2024/02/01,00114,00077
01359,80,0,44,2024/03/01,00114,00077
01360,40,1,24,2024/04/01,00114,00077
01361,70,0,17,2024/05/01,00114,00077
01362,40,7,63,2024/06/01,00114,00077
01363,60,5,68,2024/07/01,00114,00077
01364,40,6,71,2024/08/01,00114,00077
01365,80,3,70,2024/09/01,00114,00077
01366,30,8,68,2024/10/01,00114,00077
01367,50,16,70,2024/11/01,00114,00077
01368,40,3,76,2024/12/01,00114,00077
01369,30,5,55,2024/01/01,00115,00094
01370,40,0,48,2024/02/01,00115,00094
01371,80,9,43,2024/03/01,00115,00094
01372,30,0,52,2024/04/01,00115,00094
01373,60,0,52,2024/05/01,00115,00094
01374,30,7,109,2024/06/01,00115,00094
01375,50,4,90,2024/07/01,00115,00094
01376,40,5,99,2024/08/01,00115,00094
01377,50,0,95,2024/09/01,00115,00094
01378,30,6,89,2024/10/01,00115,00094
01379,60,0,95,2024/11/01,00115,00094
01380,30,0,95,2024/12/01,00115,00094
01381,80,5,55,2024/01/01,00116,00058
01382,70,0,50,2024/02/01,00116,00058
01383,70,0,50,2024/03/01,00116,00058
01384,70,0,50,2024/04/01,00116,00058
01385,90,0,50,2024/05/01,00116,00058
01386,40,0,100,2024/06/01,00116,00058
01387,80,3,94,2024/07/01,00116,00058
01388,50,3,100,2024/08/01,00116,00058
01389,100,10,96,2024/09/01,00116,00058
01390,40,3,102,2024/10/01,00116,00058
01391,70,3,89,2024/11/01,00116,00058
01392,70,0,81,2024/12/01,00116,00058
01393,90,9,159,2024/01/01,00117,00006
01394,30,3,147,2024/02/01,00117,00006
01395,60,4,154,2024/03/01,00117,00006
01396,30,7,136,2024/04/01,00117,00006
01397,100,6,137,2024/05/01,00117,00006
01398,80,0,293,2024/06/01,00117,00006
01399,60,0,293,2024/07/01,00117,00006
01400,80,2,288,2024/08/01,00117,00006
01401,70,0,290,2024/09/01,00117,00006
01402,90,3,282,2024/10/01,00117,00006
01403,70,0,285,2024/11/01,00117,00006
01404,50,1,272,2024/12/01,00117,00006
01405,50,5,255,2024/01/01,00118,00026
01406,90,0,248,2024/02/01,00118,00026
01407,50,12,240,2024/03/01,00118,00026
01408,40,3,255,2024/04/01,00118,00026
01409,100,0,251,2024/05/01,00118,00026
01410,60,0,495,2024/06/01,00118,00026
01411,90,3,494,2024/07/01,00118,00026
01412,60,6,480,2024/08/01,00118,00026
01413,30,0,465,2024/09/01,00118,00026
01414,70,10,467,2024/10/01,00118,00026
01415,30,0,469,2024/11/01,00118,00026
01416,60,0,469,2024/12/01,00118,00026
01417,100,5,55,2024/01/01,00119,00041
01418,80,0,50,2024/02/01,00119,00041
01419,80,0,50,2024/03/01,00119,00041
01420,90,1,44,2024/04/01,00119,00041
01421,60,0,45,2024/05/01,00119,00041
01422,50,0,95,2024/06/01,00119,00041
01423,50,0,95,2024/07/01,00119,00041
01424,50,5,89,2024/08/01,00119,00041
01425,30,0,94,2024/09/01,00119,00041
01426,100,7,101,2024/10/01,00119,00041
01427,30,3,101,2024/11/01,00119,00041
01428,100,0,91,2024/12/01,00119,00041
01429,60,0,50,2024/01/01,00120,00053
01430,70,0,50,2024/02/01,00120,00053
01431,80,0,50,2024/03/01,00120,00053
01432,80,7,42,2024/04/01,00120,00053
01433,100,0,27,2024/05/01,00120,00053
01434,50,0,77,2024/06/01,00120,00053
01435,40,0,77,2024/07/01,00120,00053
01436,100,1,72,2024/08/01,00120,00053
01437,60,5,66,2024/09/01,00120,00053
01438,70,0,68,2024/10/01,00120,00053
01439,70,1,63,2024/11/01,00120,00053
01440,40,0,56,2024/12/01,00120,00053
01441,40,0,50,2024/01/01,00121,00003
01442,50,0,39,2024/02/01,00121,00003
01443,30,0,33,2024/03/01,00121,00003
01444,100,3,20,2024/04/01,00121,00003
01445,70,0,23,2024/05/01,00121,00003
01446,60,6,79,2024/06/01,00121,00003
01447,30,0,67,2024/07/01,00121,00003
01448,80,0,57,2024/08/01,00121,00003
01449,60,5,62,2024/09/01,00121,00003
01450,100,1,44,2024/10/01,00121,00003
01451,60,0,38,2024/11/01,00121,00003
01452,30,0,38,2024/12/01,00121,00003
01453,80,0,50,2024/01/01,00122,00010
01454,60,0,50,2024/02/01,00122,00010
01455,70,0,50,2024/03/01,00122,00010
01456,100,0,50,2024/04/01,00122,00010
01457,100,2,52,2024/05/01,00122,00010
01458,100,0,93,2024/06/01,00122,00010
01459,50,0,93,2024/07/01,00122,00010
01460,50,6,87,2024/08/01,00122,00010
01461,60,0,93,2024/09/01,00122,00010
01462,50,0,87,2024/10/01,00122,00010
01463,40,0,87,2024/11/01,00122,00010
01464,50,0,87,2024/12/01,00122,00010
01465,90,0,50,2024/01/01,00123,00038
01466,70,3,45,2024/02/01,00123,00038
01467,90,2,45,2024/03/01,00123,00038
01468,80,0,41,2024/04/01,00123,00038
01469,70,0,41,2024/05/01,00123,00038
01470,50,0,85,2024/06/01,00123,00038
01471,80,1,74,2024/07/01,00123,00038
01472,80,6,72,2024/08/01,00123,00038
01473,70,7,72,2024/09/01,00123,00038
01474,70,0,79,2024/10/01,00123,00038
01475,90,0,79,2024/11/01,00123,00038
01476,60,1,75,2024/12/01,00123,00038
01477,30,0,50,2024/01/01,00124,00008
01478,50,0,44,2024/02/01,00124,00008
01479,60,0,44,2024/03/01,00124,00008
01480,90,0,44,2024/04/01,00124,00008
01481,40,7,44,2024/05/01,00124,00008
01482,30,0,94,2024/06/01,00124,00008
01483,90,6,100,2024/07/01,00124,00008
01484,100,0,97,2024/08/01,00124,00008
01485,90,0,97,2024/09/01,00124,00008
01486,90,0,97,2024/10/01,00124,00008
01487,60,1,86,2024/11/01,00124,00008
01488,60,0,87,2024/12/01,00124,00008
01489,40,0,150,2024/01/01,00125,00091
01490,30,0,150,2024/02/01,00125,00091
01491,40,12,136,2024/03/01,00125,00091
01492,80,5,124,2024/04/01,00125,00091
01493,50,3,132,2024/05/01,00125,00091
01494,60,1,267,2024/06/01,00125,00091
01495,100,0,266,2024/07/01,00125,00091
01496,80,0,266,2024/08/01,00125,00091
01497,30,0,266,2024/09/01,00125,00091
01498,40,5,271,2024/10/01,00125,00091
01499,60,0,258,2024/11/01,00125,00091
01500,90,4,250,2024/12/01,00125,00091
01501,60,0,250,2024/01/01,00126,00065
01502,80,6,256,2024/02/01,00126,00065
01503,60,0,247,2024/03/01,00126,00065
01504,70,6,253,2024/04/01,00126,00065
01505,50,0,245,2024/05/01,00126,00065
01506,50,5,500,2024/06/01,00126,00065
01507,100,9,486,2024/07/01,00126,00065
01508,90,0,480,2024/08/01,00126,00065
01509,80,0,480,2024/09/01,00126,00065
01510,30,0,480,2024/10/01,00126,00065
01511,80,11,491,2024/11/01,00126,00065
01512,30,0,481,2024/12/01,00126,00065
01513,30,11,61,2024/01/01,00127,00074
01514,80,0,48,2024/02/01,00127,00074
01515,60,0,48,2024/03/01,00127,00074
01516,70,0,48,2024/04/01,00127,00074
01517,50,0,48,2024/05/01,00127,00074
01518,100,0,98,2024/06/01,00127,00074
01519,40,0,98,2024/07/01,00127,00074
01520,90,0,98,2024/08/01,00127,00074
01521,70,0,98,2024/09/01,00127,00074
01522,30,12,100,2024/10/01,00127,00074
01523,30,4,101,2024/11/01,00127,00074
01524,60,9,105,2024/12/01,00127,00074
01525,90,0,50,2024/01/01,00128,00097
01526,100,7,57,2024/02/01,00128,00097
01527,50,2,52,2024/03/01,00128,00097
01528,50,0,51,2024/04/01,00128,00097
01529,40,0,51,2024/05/01,00128,00097
01530,100,4,98,2024/06/01,00128,00097
01531,30,8,100,2024/07/01,00128,00097
01532,50,6,105,2024/08/01,00128,00097
01533,40,4,94,2024/09/01,00128,00097
01534,70,0,81,2024/10/01,00128,00097
01535,40,4,85,2024/11/01,00128,00097
01536,60,4,58,2024/12/01,00128,00097
01537,100,0,50,2024/01/01,00129,00068
01538,70,1,51,2024/02/01,00129,00068
01539,70,5,55,2024/03/01,00129,00068
01540,30,3,49,2024/04/01,00129,00068
01541,100,3,44,2024/05/01,00129,00068
01542,30,11,93,2024/06/01,00129,00068
01543,30,8,93,2024/07/01,00129,00068
01544,80,2,91,2024/08/01,00129,00068
01545,100,4,91,2024/09/01,00129,00068
01546,70,0,88,2024/10/01,00129,00068
01547,90,11,87,2024/11/01,00129,00068
01548,30,2,93,2024/12/01,00129,00068
01549,30,5,155,2024/01/01,00130,00002
01550,50,0,148,2024/02/01,00130,00002
01551,60,4,152,2024/03/01,00130,00002
01552,40,0,147,2024/04/01,00130,00002
01553,30,12,159,2024/05/01,00130,00002
01554,70,0,287,2024/06/01,00130,00002
01555,100,9,292,2024/07/01,00130,00002
01556,30,1,258,2024/08/01,00130,00002
01557,30,0,259,2024/09/01,00130,00002
01558,80,8,267,2024/10/01,00130,00002
01559,40,0,256,2024/11/01,00130,00002
01560,80,8,264,2024/12/01,00130,00002
01561,40,0,50,2024/01/01,00131,00012
01562,100,0,42,2024/02/01,00131,00012
01563,40,0,42,2024/03/01,00131,00012
01564,100,4,46,2024/04/01,00131,00012
01565,40,9,22,2024/05/01,00131,00012
01566,70,0,81,2024/06/01,00131,00012
01567,30,10,86,2024/07/01,00131,00012
01568,90,0,83,2024/08/01,00131,00012
01569,70,2,85,2024/09/01,00131,00012
01570,60,3,74,2024/10/01,00131,00012
01571,80,0,68,2024/11/01,00131,00012
01572,50,0,68,2024/12/01,00131,00012
01573,50,0,50,2024/01/01,00132,00077
01574,70,7,57,2024/02/01,00132,00077
01575,50,9,53,2024/03/01,00132,00077
01576,30,0,62,2024/04/01,00132,00077
01577,50,4,48,2024/05/01,00132,00077
01578,80,3,105,2024/06/01,00132,00077
01579,70,0,84,2024/07/01,00132,00077
01580,60,1,77,2024/08/01,00132,00077
01581,40,4,77,2024/09/01,00132,00077
01582,90,3,79,2024/10/01,00132,00077
01583,90,0,74,2024/11/01,00132,00077
01584,60,2,76,2024/12/01,00132,00077
01585,70,2,52,2024/01/01,00133,00078
01586,40,2,36,2024/02/01,00133,00078
01587,70,3,35,2024/03/01,00133,00078
01588,70,0,26,2024/04/01,00133,00078
01589,30,9,24,2024/05/01,00133,00078
01590,40,4,87,2024/06/01,00133,00078
01591,80,5,74,2024/07/01,00133,00078
01592,100,5,65,2024/08/01,00133,00078
01593,100,3,58,2024/09/01,00133,00078
01594,30,0,61,2024/10/01,00133,00078
01595,60,0,59,2024/11/01,00133,00078
01596,60,0,53,2024/12/01,00133,00078
01597,40,0,50,2024/01/01,00134,00058
01598,90,0,38,2024/02/01,00134,00058
01599,80,0,38,2024/03/01,00134,00058
01600,30,3,41,2024/04/01,00134,00058
01601,100,1,34,2024/05/01,00134,00058
01602,80,5,64,2024/06/01,00134,00058
01603,60,5,60,2024/07/01,00134,00058
01604,100,0,65,2024/08/01,00134,00058
01605,100,10,62,2024/09/01,00134,00058
01606,40,0,56,2024/10/01,00134,00058
01607,70,0,52,2024/11/01,00134,00058
01608,70,0,52,2024/12/01,00134,00058
01609,70,2,52,2024/01/01,00135,00006
01610,50,0,48,2024/02/01,00135,00006
01611,100,0,48,2024/03/01,00135,00006
01612,70,0,48,2024/04/01,00135,00006
01613,50,2,44,2024/05/01,00135,00006
01614,50,0,96,2024/06/01,00135,00006
01615,30,0,96,2024/07/01,00135,00006
01616,50,6,98,2024/08/01,00135,00006
01617,30,4,79,2024/09/01,00135,00006
01618,60,7,67,2024/10/01,00135,00006
01619,40,5,74,2024/11/01,00135,00006
01620,60,0,66,2024/12/01,00135,00006
01621,80,0,50,2024/01/01,00136,00026
01622,50,0,50,2024/02/01,00136,00026
01623,40,0,50,2024/03/01,00136,00026
01624,70,0,44,2024/04/01,00136,00026
01625,40,0,35,2024/05/01,00136,00026
01626,90,0,85,2024/06/01,00136,00026
01627,50,3,83,2024/07/01,00136,00026
01628,40,8,82,2024/08/01,00136,00026
01629,50,3,72,2024/09/01,00136,00026
01630,100,0,68,2024/10/01,00136,00026
01631,40,9,77,2024/11/01,00136,00026
01632,80,3,63,2024/12/01,00136,00026
01633,80,0,150,2024/01/01,00137,00041
01634,60,0,150,2024/02/01,00137,00041
01635,70,2,149,2024/03/01,00137,00041
01636,80,3,154,2024/04/01,00137,00041
01637,90,0,136,2024/05/01,00137,00041
01638,60,0,286,2024/06/01,00137,00041
01639,70,5,285,2024/07/01,00137,00041
01640,80,2,284,2024/08/01,00137,00041
01641,50,0,272,2024/09/01,00137,00041
01642,50,1,273,2024/10/01,00137,00041
01643,50,1,260,2024/11/01,00137,00041
01644,30,2,263,2024/12/01,00137,00041
01645,80,0,50,2024/01/01,00138,00053
01646,90,9,46,2024/02/01,00138,00053
01647,80,8,54,2024/03/01,00138,00053
01648,80,0,52,2024/04/01,00138,00053
01649,30,1,53,2024/05/01,00138,00053
01650,90,2,92,2024/06/01,00138,00053
01651,30,11,93,2024/07/01,00138,00053
01652,70,0,95,2024/08/01,00138,00053
01653,90,4,99,2024/09/01,00138,00053
01654,80,0,95,2024/10/01,00138,00053
01655,40,2,75,2024/11/01,00138,00053
01656,80,8,75,2024/12/01,00138,00053
01657,40,6,156,2024/01/01,00139,00003
01658,50,3,153,2024/02/01,00139,00003
01659,60,1,148,2024/03/01,00139,00003
01660,100,0,149,2024/04/01,00139,00003
01661,40,0,149,2024/05/01,00139,00003
01662,70,1,288,2024/06/01,00139,00003
01663,40,0,281,2024/07/01,00139,00003
01664,80,0,281,2024/08/01,00139,00003
01665,50,0,281,2024/09/01,00139,00003
01666,50,2,283,2024/10/01,00139,00003
01667,40,0,272,2024/11/01,00139,00003
01668,40,8,280,2024/12/01,00139,00003
01669,50,0,50,2024/01/01,00140,00061
01670,90,13,52,2024/02/01,00140,00061
01671,40,6,38,2024/03/01,00140,00061
01672,80,1,26,2024/04/01,00140,00061
01673,70,0,13,2024/05/01,00140,00061
01674,100,2,65,2024/06/01,00140,00061
01675,50,0,61,2024/07/01,00140,00061
01676,50,5,66,2024/08/01,00140,00061
01677,100,0,59,2024/09/01,00140,00061
01678,80,1,60,2024/10/01,00140,00061
01679,100,0,53,2024/11/01,00140,00061
01680,60,15,57,2024/12/01,00140,00061
01681,90,0,150,2024/01/01,00141,00036
01682,80,0,150,2024/02/01,00141,00036
01683,60,0,145,2024/03/01,00141,00036
01684,40,0,145,2024/04/01,00141,00036
01685,40,2,140,2024/05/01,00141,00036
01686,50,0,288,2024/06/01,00141,00036
01687,50,0,288,2024/07/01,00141,00036
01688,80,0,288,2024/08/01,00141,00036
01689,70,5,293,2024/09/01,00141,00036
01690,80,3,284,2024/10/01,00141,00036
01691,50,0,281,2024/11/01,00141,00036
01692,70,8,277,2024/12/01,00141,00036
01693,50,11,61,2024/01/01,00142,00037
01694,50,2,48,2024/02/01,00142,00037
01695,50,0,45,2024/03/01,00142,00037
01696,50,3,43,2024/04/01,00142,00037
01697,30,4,50,2024/05/01,00142,00037
01698,80,0,95,2024/06/01,00142,00037
01699,100,4,90,2024/07/01,00142,00037
01700,30,6,84,2024/08/01,00142,00037
01701,40,8,89,2024/09/01,00142,00037
01702,90,5,91,2024/10/01,00142,00037
01703,40,1,84,2024/11/01,00142,00037
01704,50,0,85,2024/12/01,00142,00037
01705,60,0,50,2024/01/01,00143,00043
01706,60,0,50,2024/02/01,00143,00043
01707,30,0,50,2024/03/01,00143,00043
01708,30,4,41,2024/04/01,00143,00043
01709,100,0,33,2024/05/01,00143,00043
01710,70,2,85,2024/06/01,00143,00043
01711,80,0,75,2024/07/01,00143,00043
01712,70,0,66,2024/08/01,00143,00043
01713,80,2,55,2024/09/01,00143,00043
01714,60,1,48,2024/10/01,00143,00043
01715,70,0,49,2024/11/01,00143,00043
01716,60,0,49,2024/12/01,00143,00043
01717,90,0,50,2024/01/01,00144,00062
01718,40,3,53,2024/02/01,00144,00062
01719,30,0,46,2024/03/01,00144,00062
01720,60,0,46,2024/04/01,00144,00062
01721,100,0,46,2024/05/01,00144,00062
01722,40,6,102,2024/06/01,00144,00062
01723,100,2,99,2024/07/01,00144,00062
01724,70,0,87,2024/08/01,00144,00062
01725,70,0,87,2024/09/01,00144,00062
01726,50,2,89,2024/10/01,00144,00062
01727,80,0,85,2024/11/01,00144,00062
01728,70,1,86,2024/12/01,00144,00062
01729,80,0,50,2024/01/01,00145,00056
01730,80,0,50,2024/02/01,00145,00056
01731,30,0,50,2024/03/01,00145,00056
01732,40,6,56,2024/04/01,00145,00056
01733,80,1,42,2024/05/01,00145,00056
01734,40,1,84,2024/06/01,00145,00056
01735,60,0,73,2024/07/01,00145,00056
01736,40,0,71,2024/08/01,00145,00056
01737,40,1,72,2024/09/01,00145,00056
01738,30,0,53,2024/10/01,00145,00056
01739,80,1,54,2024/11/01,00145,00056
01740,40,1,45,2024/12/01,00145,00056
01741,60,1,51,2024/01/01,00146,00099
01742,40,0,46,2024/02/01,00146,00099
01743,70,15,61,2024/03/01,00146,00099
01744,30,6,50,2024/04/01,00146,00099
01745,30,0,36,2024/05/01,00146,00099
01746,70,7,93,2024/06/01,00146,00099
01747,90,2,89,2024/07/01,00146,00099
01748,80,0,85,2024/08/01,00146,00099
01749,100,0,81,2024/09/01,00146,00099
01750,90,3,84,2024/10/01,00146,00099
01751,70,0,67,2024/11/01,00146,00099
01752,60,9,76,2024/12/01,00146,00099
01753,60,4,54,2024/01/01,00147,00009
01754,60,5,46,2024/02/01,00147,00009
01755,80,4,47,2024/03/01,00147,00009
01756,90,0,35,2024/04/01,00147,00009
01757,60,2,37,2024/05/01,00147,00009
01758,60,0,66,2024/06/01,00147,00009
01759,90,8,74,2024/07/01,00147,00009
01760,60,0,69,2024/08/01,00147,00009
01761,40,0,69,2024/09/01,00147,00009
01762,30,3,72,2024/10/01,00147,00009
01763,40,0,68,2024/11/01,00147,00009
01764,100,1,61,2024/12/01,00147,00009
01765,50,0,50,2024/01/01,00148,00001
01766,30,0,50,2024/02/01,00148,00001
01767,90,0,50,2024/03/01,00148,00001
01768,30,0,45,2024/04/01,00148,00001
01769,70,2,47,2024/05/01,00148,00001
01770,30,0,89,2024/06/01,00148,00001
01771,60,18,83,2024/07/01,00148,00001
01772,30,0,96,2024/08/01,00148,00001
01773,100,0,96,2024/09/01,00148,00001
01774,90,1,97,2024/10/01,00148,00001
01775,90,0,90,2024/11/01,00148,00001
01776,70,1,82,2024/12/01,00148,00001
01777,30,2,52,2024/01/01,00149,00024
01778,30,4,37,2024/02/01,00149,00024
01779,90,0,30,2024/03/01,00149,00024
01780,40,1,31,2024/04/01,00149,00024
01781,80,10,36,2024/05/01,00149,00024
01782,60,0,82,2024/06/01,00149,00024
01783,40,0,66,2024/07/01,00149,00024
01784,90,7,65,2024/08/01,00149,00024
01785,60,0,72,2024/09/01,00149,00024
01786,60,0,72,2024/10/01,00149,00024
01787,40,0,72,2024/11/01,00149,00024
01788,70,0,72,2024/12/01,00149,00024
01789,70,5,55,2024/01/01,00150,00066
01790,30,0,40,2024/02/01,00150,00066
01791,90,0,40,2024/03/01,00150,00066
01792,50,4,44,2024/04/01,00150,00066
01793,70,2,41,2024/05/01,00150,00066
01794,80,0,83,2024/06/01,00150,00066
01795,100,0,79,2024/07/01,00150,00066
01796,40,6,62,2024/08/01,00150,00066
01797,70,0,60,2024/09/01,00150,00066
01798,50,1,61,2024/10/01,00150,00066
01799,60,3,60,2024/11/01,00150,00066
01800,100,0,46,2024/12/01,00150,00066
01801,30,0,0,2024/01/01,00151,00051
01802,80,7,-4,2024/02/01,00151,00051
01803,90,7,45,2024/03/01,00151,00051
01804,80,0,46,2024/04/01,00151,00051
01805,90,7,34,2024/05/01,00151,00051
01806,30,0,33,2024/06/01,00151,00051
01807,40,0,33,2024/07/01,00151,00051
01808,50,0,33,2024/08/01,00151,00051
01809,50,2,82,2024/09/01,00151,00051
01810,100,3,83,2024/10/01,00151,00051
01811,40,0,75,2024/11/01,00151,00051
01812,60,5,71,2024/12/01,00151,00051
01813,70,0,0,2024/01/01,00152,00072
01814,100,0,0,2024/02/01,00152,00072
01815,80,1,51,2024/03/01,00152,00072
01816,90,0,47,2024/04/01,00152,00072
01817,40,14,61,2024/05/01,00152,00072
01818,30,0,47,2024/06/01,00152,00072
01819,50,0,47,2024/07/01,00152,00072
01820,50,0,47,2024/08/01,00152,00072
01821,50,6,103,2024/09/01,00152,00072
01822,90,0,97,2024/10/01,00152,00072
01823,100,4,94,2024/11/01,00152,00072
01824,100,0,84,2024/12/01,00152,00072
01825,80,0,0,2024/01/01,00153,00098
01826,70,4,-3,2024/02/01,00153,00098
01827,60,0,43,2024/03/01,00153,00098
01828,100,6,33,2024/04/01,00153,00098
01829,60,0,39,2024/05/01,00153,00098
01830,40,0,39,2024/06/01,00153,00098
01831,50,0,39,2024/07/01,00153,00098
01832,70,0,39,2024/08/01,00153,00098
01833,100,0,89,2024/09/01,00153,00098
01834,90,1,81,2024/10/01,00153,00098
01835,80,0,78,2024/11/01,00153,00098
01836,50,4,78,2024/12/01,00153,00098
01837,80,0,0,2024/01/01,00154,00031
01838,50,0,0,2024/02/01,00154,00031
01839,90,0,250,2024/03/01,00154,00031
01840,40,5,255,2024/04/01,00154,00031
01841,90,0,253,2024/05/01,00154,00031
01842,90,9,262,2024/06/01,00154,00031
01843,100,10,241,2024/07/01,00154,00031
01844,50,0,251,2024/08/01,00154,00031
01845,60,0,495,2024/09/01,00154,00031
01846,80,2,497,2024/10/01,00154,00031
01847,70,0,475,2024/11/01,00154,00031
01848,30,4,471,2024/12/01,00154,00031
01849,50,7,7,2024/01/01,00155,00070
01850,90,3,0,2024/02/01,00155,00070
01851,30,0,153,2024/03/01,00155,00070
01852,100,1,154,2024/04/01,00155,00070
01853,70,0,135,2024/05/01,00155,00070
01854,60,1,126,2024/06/01,00155,00070
01855,40,4,119,2024/07/01,00155,00070
01856,60,5,112,2024/08/01,00155,00070
01857,80,9,266,2024/09/01,00155,00070
01858,60,3,261,2024/10/01,00155,00070
01859,50,0,257,2024/11/01,00155,00070
01860,50,0,257,2024/12/01,00155,00070
01861,60,0,0,2024/01/01,00156,00005
01862,70,0,0,2024/02/01,00156,00005
01863,100,1,49,2024/03/01,00156,00005
01864,100,0,41,2024/04/01,00156,00005
01865,100,3,44,2024/05/01,00156,00005
01866,100,10,37,2024/06/01,00156,00005
01867,40,0,36,2024/07/01,00156,00005
01868,100,0,36,2024/08/01,00156,00005
01869,80,4,79,2024/09/01,00156,00005
01870,50,4,79,2024/10/01,00156,00005
01871,70,1,77,2024/11/01,00156,00005
01872,90,0,78,2024/12/01,00156,00005
01873,70,0,0,2024/01/01,00157,00033
01874,50,0,0,2024/02/01,00157,00033
01875,90,7,57,2024/03/01,00157,00033
01876,30,0,36,2024/04/01,00157,00033
01877,40,16,42,2024/05/01,00157,00033
01878,30,3,42,2024/06/01,00157,00033
01879,70,1,35,2024/07/01,00157,00033
01880,40,1,23,2024/08/01,00157,00033
01881,40,1,66,2024/09/01,00157,00033
01882,100,0,60,2024/10/01,00157,00033
01883,60,0,60,2024/11/01,00157,00033
01884,40,1,61,2024/12/01,00157,00033
01885,30,0,0,2024/01/01,00158,00046
01886,100,1,1,2024/02/01,00158,00046
01887,40,0,42,2024/03/01,00158,00046
01888,70,0,39,2024/04/01,00158,00046
01889,30,0,39,2024/05/01,00158,00046
01890,90,1,32,2024/06/01,00158,00046
01891,100,0,26,2024/07/01,00158,00046
01892,60,0,26,2024/08/01,00158,00046
01893,50,0,76,2024/09/01,00158,00046
01894,40,0,76,2024/10/01,00158,00046
01895,40,1,77,2024/11/01,00158,00046
01896,90,1,60,2024/12/01,00158,00046
01897,70,0,0,2024/01/01,00159,00050
01898,90,5,5,2024/02/01,00159,00050
01899,100,1,35,2024/03/01,00159,00050
01900,90,0,32,2024/04/01,00159,00050
