UniqueProductID,CustomerID,ReturnProductID,SupplierID,ReturnDate,ReturnQuantity,TotalReturn
01211,00949,00065,00017,2024/03/10,1,70
01212,00099,00107,00091,2024/02/04,1,60
01213,00857,00076,00063,2024/09/29,2,120
01214,00592,00088,00027,2024/02/20,6,540
01215,00739,00218,00045,2024/05/30,7,210
01216,00524,00297,00013,2024/03/07,1,90
01217,00899,00049,00099,2024/11/09,10,300
01218,00846,00251,00017,2024/02/06,6,240
01219,00691,00031,00001,2024/12/26,8,560
01220,00874,00054,00051,2024/12/08,6,300
01221,00209,00252,00016,2024/04/23,6,600
01222,00078,00166,00068,2024/06/13,7,490
01223,00052,00204,00096,2024/03/22,5,300
01224,00958,00211,00067,2024/07/28,8,400
01225,00060,00169,00077,2024/08/01,3,240
01226,00094,00069,00080,2024/02/22,2,80
01227,00767,00289,00021,2024/06/11,5,300
01228,00346,00277,00044,2024/01/08,4,400
01229,00477,00008,00068,2024/02/26,5,300
01230,00161,00260,00066,2024/08/12,6,360
01231,00001,00012,00078,2024/06/19,10,400
01232,00513,00226,00059,2024/02/02,5,450
01233,00136,00295,00059,2024/08/17,6,240
01234,00186,00097,00007,2024/04/08,9,630
01235,00083,00027,00062,2024/09/07,10,900
01236,00577,00006,00074,2024/10/29,7,210
01237,00064,00211,00067,2024/01/25,2,180
01238,00567,00151,00051,2024/02/08,9,270
01239,00753,00142,00037,2024/02/08,1,70
01240,00406,00050,00009,2024/10/24,6,540
01241,00282,00213,00092,2024/01/23,1,50
01242,00886,00258,00001,2024/09/09,1,60
01243,00576,00142,00037,2024/05/21,7,630
01244,00340,00171,00058,2024/03/12,2,140
01245,00452,00200,00087,2024/08/21,10,600
01246,00034,00285,00019,2024/06/21,5,400
01247,00319,00132,00077,2024/10/10,3,120
01248,00685,00270,00033,2024/10/02,2,180
01249,00178,00283,00069,2024/02/07,1,80
01250,00929,00081,00055,2024/12/09,6,540
01251,00465,00094,00081,2024/02/05,4,360
01252,00834,00226,00059,2024/02/02,6,240
01253,00916,00012,00078,2024/09/27,5,300
01254,00459,00134,00058,2024/01/19,7,490
01255,00920,00022,00073,2024/05/14,7,700
01256,00719,00191,00041,2024/02/09,9,900
01257,00136,00170,00078,2024/03/24,10,500
01258,00955,00007,00097,2024/02/14,4,320
01259,00112,00078,00011,2024/03/03,8,800
01260,00966,00092,00089,2024/10/10,9,630
01261,00325,00068,00029,2024/08/02,10,300
01262,00910,00249,00033,2024/11/21,9,540
01263,00671,00249,00033,2024/01/11,6,300
01264,00494,00245,00005,2024/08/29,8,640
01265,00148,00188,00058,2024/11/18,5,350
01266,00311,00118,00026,2024/10/01,7,280
01267,00258,00277,00044,2024/09/08,1,80
01268,00069,00131,00012,2024/05/07,8,560
01269,00336,00215,00090,2024/04/09,8,400
01270,00557,00022,00073,2024/06/06,9,540
01271,00222,00206,00071,2024/05/12,5,450
01272,00173,00259,00024,2024/06/30,9,360
01273,00798,00078,00011,2024/09/30,8,320
01274,00042,00115,00094,2024/01/07,8,240
01275,00250,00084,00049,2024/02/12,4,320
01276,00055,00186,00077,2024/12/21,1,90
01277,00701,00280,00067,2024/05/03,1,80
01278,00560,00032,00024,2024/12/12,7,700
01279,00723,00209,00084,2024/09/27,4,200
01280,00535,00189,00006,2024/07/15,8,480
01281,00152,00175,00037,2024/12/30,8,560
01282,00382,00295,00059,2024/03/06,7,490
01283,00533,00142,00037,2024/09/08,5,350
01284,00645,00061,00080,2024/02/24,4,400
01285,00607,00282,00092,2024/10/26,4,160
01286,00924,00151,00051,2024/02/26,10,700
01287,00381,00093,00067,2024/09/19,1,90
01288,00511,00221,00088,2024/02/11,7,280
01289,00757,00243,00031,2024/03/25,9,540
01290,00308,00265,00070,2024/04/06,2,120
01291,00397,00228,00013,2024/04/05,9,360
01292,00019,00191,00041,2024/09/26,2,100
01293,00123,00007,00097,2024/05/17,5,450
01294,00494,00283,00069,2024/05/22,1,40
01295,00466,00144,00062,2024/10/25,3,180
01296,00389,00063,00033,2024/12/06,1,60
01297,00851,00114,00077,2024/04/07,1,40
01298,00655,00055,00072,2024/09/18,3,90
01299,00907,00121,00003,2024/06/11,4,400
01300,00281,00099,00028,2024/02/12,4,320
01301,00006,00125,00091,2024/04/07,4,120
01302,00464,00286,00028,2024/04/10,9,900
01303,00311,00160,00064,2024/01/06,1,90
01304,00981,00129,00068,2024/12/12,6,240
01305,00163,00131,00012,2024/04/03,4,120
01306,00259,00146,00099,2024/03/20,7,560
01307,00259,00072,00004,2024/06/21,1,80
01308,00530,00064,00046,2024/12/06,1,90
01309,00465,00107,00091,2024/11/01,5,400
01310,00812,00076,00063,2024/02/11,3,150
01311,00102,00067,00086,2024/08/19,4,280
01312,00293,00219,00034,2024/09/18,6,420
01313,00334,00115,00094,2024/06/15,9,360
01314,00587,00047,00062,2024/01/16,10,500
01315,00659,00289,00021,2024/10/15,5,500
01316,00818,00130,00002,2024/03/20,1,40
01317,00895,00133,00078,2024/06/13,9,450
01318,00898,00016,00032,2024/06/04,10,900
01319,00339,00024,00036,2024/01/03,5,200
01320,00764,00295,00059,2024/12/06,6,600
01321,00916,00076,00063,2024/03/19,3,90
01322,00416,00218,00045,2024/11/20,4,320
01323,00626,00069,00080,2024/08/10,6,420
01324,00329,00270,00033,2024/01/20,7,350
01325,00030,00223,00039,2024/08/29,10,400
01326,00675,00198,00028,2024/03/11,8,240
01327,00237,00247,00080,2024/02/04,9,270
01328,00799,00135,00006,2024/05/04,4,320
01329,00563,00244,00070,2024/08/25,9,360
01330,00473,00012,00078,2024/07/12,10,400
01331,00510,00240,00051,2024/07/10,2,180
01332,00438,00097,00007,2024/07/20,3,270
01333,00479,00237,00001,2024/07/21,6,300
01334,00445,00126,00065,2024/11/23,2,200
01335,00601,00149,00024,2024/02/06,5,300
01336,00410,00254,00062,2024/11/28,10,300
01337,00085,00138,00053,2024/05/21,2,160
01338,00728,00272,00017,2024/09/30,6,300
01339,00059,00299,00047,2024/08/14,2,200
01340,00424,00242,00098,2024/03/08,5,150
01341,00303,00222,00052,2024/01/02,5,300
01342,00113,00197,00019,2024/08/06,3,180
01343,00284,00177,00038,2024/11/21,3,120
01344,00689,00099,00028,2024/11/12,10,900
01345,00250,00166,00068,2024/11/09,8,560
01346,00684,00059,00005,2024/02/19,1,70
01347,00515,00078,00011,2024/06/15,7,560
01348,00451,00219,00034,2024/11/18,2,200
01349,00055,00233,00062,2024/07/10,9,810
01350,00183,00156,00005,2024/03/23,8,720
01351,00625,00129,00068,2024/03/12,10,400
01352,00551,00156,00005,2024/09/28,7,350
01353,00781,00143,00043,2024/04/15,5,450
01354,00269,00118,00026,2024/04/08,2,160
01355,00808,00246,00100,2024/06/23,6,540
01356,00459,00267,00100,2024/05/15,3,180
01357,00348,00114,00077,2024/12/27,6,600
01358,00912,00269,00042,2024/08/02,6,480
01359,00820,00025,00037,2024/05/22,1,70
01360,00480,00243,00031,2024/08/09,1,70
01361,00794,00235,00099,2024/07/31,2,160
01362,00178,00287,00063,2024/01/19,1,30
01363,00059,00239,00066,2024/05/15,2,100
01364,00887,00001,00010,2024/02/28,6,240
01365,00824,00259,00024,2024/05/06,4,400
01366,00591,00211,00067,2024/11/14,7,700
01367,00430,00038,00070,2024/12/21,6,180
01368,00270,00027,00062,2024/03/27,6,240
01369,00559,00159,00050,2024/02/17,9,810
01370,00140,00252,00016,2024/02/09,5,400
01371,00624,00216,00048,2024/03/10,1,40
01372,00077,00116,00058,2024/10/22,7,210
01373,00112,00293,00030,2024/09/18,6,480
01374,00156,00140,00061,2024/02/14,9,810
01375,00278,00173,00026,2024/11/24,3,210
01376,00066,00281,00081,2024/12/21,9,450
01377,00612,00259,00024,2024/02/10,9,810
01378,00981,00143,00043,2024/04/01,8,480
01379,00166,00166,00068,2024/03/13,5,350
01380,00228,00035,00072,2024/01/06,10,300
01381,00649,00279,00004,2024/04/11,4,280
01382,00814,00184,00002,2024/08/14,7,420
01383,00476,00063,00033,2024/05/30,10,1000
01384,00086,00145,00056,2024/04/04,4,240
01385,00680,00236,00009,2024/08/13,4,400
01386,00132,00090,00040,2024/10/02,10,300
01387,00631,00036,00098,2024/05/21,7,630
01388,00274,00241,00072,2024/02/24,5,250
01389,00633,00183,00068,2024/05/30,2,120
01390,00244,00036,00098,2024/05/09,6,540
01391,00116,00245,00005,2024/02/23,7,280
01392,00108,00110,00060,2024/04/27,5,200
01393,00564,00197,00019,2024/06/30,5,200
01394,00279,00170,00078,2024/11/08,2,140
01395,00169,00120,00053,2024/04/15,10,500
01396,00789,00080,00048,2024/02/17,7,420
01397,00743,00203,00083,2024/01/17,9,540
01398,00368,00299,00047,2024/01/25,3,300
01399,00169,00190,00026,2024/11/15,9,360
01400,00422,00099,00028,2024/02/22,7,630
01401,00078,00195,00069,2024/10/25,1,100
01402,00884,00272,00017,2024/12/13,7,560
01403,00830,00223,00039,2024/07/30,10,300
01404,00999,00146,00099,2024/03/30,10,800
01405,00741,00246,00100,2024/05/31,8,800
01406,00493,00102,00021,2024/07/15,1,60
01407,00623,00223,00039,2024/05/20,1,100
01408,00060,00228,00013,2024/11/17,5,150
01409,00987,00210,00089,2024/02/22,2,200
01410,00962,00263,00098,2024/10/27,8,400
01411,00894,00040,00100,2024/01/05,7,210
01412,00019,00026,00043,2024/05/30,1,90
01413,00600,00163,00065,2024/09/06,8,640
01414,00600,00221,00088,2024/07/25,5,150
01415,00539,00063,00033,2024/01/28,6,180
01416,00554,00121,00003,2024/01/14,8,400
01417,00782,00079,00090,2024/11/19,8,400
01418,00723,00093,00067,2024/09/10,9,810
01419,00141,00100,00063,2024/03/05,9,270
01420,00712,00139,00003,2024/01/01,3,180
01421,00562,00210,00089,2024/08/21,1,90
01422,00462,00148,00001,2024/10/25,7,420
01423,00171,00273,00016,2024/03/23,3,120
01424,00752,00233,00062,2024/07/22,7,700
01425,00131,00150,00066,2024/05/22,6,180
01426,00012,00226,00059,2024/04/25,2,160
01427,00803,00282,00092,2024/12/10,3,300
01428,00428,00138,00053,2024/12/06,8,560
01429,00055,00191,00041,2024/12/21,6,540
01430,00284,00073,00007,2024/01/17,1,90
01431,00355,00143,00043,2024/08/31,2,80
01432,00889,00106,00008,2024/07/17,4,400
01433,00992,00178,00008,2024/01/23,2,120
01434,00480,00176,00010,2024/09/29,4,120
01435,00569,00112,00002,2024/01/09,7,560
01436,00963,00145,00056,2024/06/27,9,810
01437,00058,00173,00026,2024/01/22,10,800
01438,00204,00159,00050,2024/11/27,10,900
01439,00875,00136,00026,2024/09/05,5,350
01440,00626,00207,00059,2024/11/30,3,90
01441,00957,00208,00075,2024/01/21,7,630
01442,00767,00039,00005,2024/06/20,4,240
01443,00849,00026,00043,2024/05/11,10,700
01444,00759,00187,00078,2024/10/06,9,360
01445,00476,00004,00091,2024/05/15,9,540
01446,00198,00023,00061,2024/08/19,1,90
01447,00649,00276,00080,2024/07/19,9,810
01448,00927,00185,00012,2024/04/16,7,700
01449,00428,00043,00033,2024/10/03,2,160
01450,00281,00108,00050,2024/08/24,9,630
01451,00846,00249,00033,2024/07/04,10,300
01452,00028,00089,00020,2024/05/07,3,300
01453,00647,00205,00030,2024/08/27,10,800
01454,00833,00012,00078,2024/11/09,1,70
01455,00794,00010,00012,2024/02/01,8,640
01456,00200,00143,00043,2024/04/30,2,180
01457,00150,00222,00052,2024/05/28,10,500
01458,00707,00253,00043,2024/01/17,8,640
01459,00570,00170,00078,2024/02/07,4,280
01460,00467,00011,00077,2024/03/15,4,200
01461,00472,00097,00007,2024/03/10,1,80
01462,00735,00114,00077,2024/03/25,1,70
01463,00446,00048,00056,2024/10/05,1,40
01464,00276,00025,00037,2024/09/08,3,300
01465,00158,00064,00046,2024/12/29,3,300
01466,00344,00242,00098,2024/11/22,9,720
01467,00106,00035,00072,2024/12/08,4,320
01468,00891,00065,00017,2024/06/13,9,540
01469,00210,00285,00019,2024/12/25,5,150
01470,00682,00268,00080,2024/02/20,1,70
01471,00873,00300,00018,2024/07/17,8,720
01472,00323,00192,00035,2024/10/13,8,400
01473,00940,00257,00009,2024/06/07,6,240
01474,00115,00287,00063,2024/04/24,2,160
01475,00759,00077,00087,2024/07/12,7,560
01476,00031,00279,00004,2024/07/10,7,420
01477,00729,00257,00009,2024/09/03,7,700
01478,00110,00298,00014,2024/05/21,10,400
01479,00845,00231,00018,2024/11/15,7,280
01480,00303,00043,00033,2024/11/14,2,180
01481,00248,00271,00046,2024/09/24,7,700
01482,00638,00014,00006,2024/02/10,4,120
01483,00027,00277,00044,2024/07/02,1,50
01484,00798,00169,00077,2024/10/30,6,360
01485,00198,00255,00056,2024/05/21,10,900
01486,00937,00055,00072,2024/04/30,1,50
01487,00568,00068,00029,2024/09/24,4,240
01488,00574,00186,00077,2024/07/18,3,150
01489,00297,00037,00031,2024/02/22,3,150
01490,00573,00035,00072,2024/09/08,9,720
01491,00234,00137,00041,2024/04/25,6,420
01492,00169,00216,00048,2024/06/30,7,350
01493,00962,00033,00066,2024/09/16,8,800
01494,00897,00127,00074,2024/01/11,8,240
01495,00249,00039,00005,2024/06/09,4,160
01496,00218,00029,00099,2024/06/20,8,480
01497,00841,00112,00002,2024/01/30,1,80
01498,00933,00047,00062,2024/11/19,6,480
01499,00579,00034,00051,2024/02/28,3,90
01500,00030,00044,00046,2024/12/07,9,450
01501,00919,00289,00021,2024/07/05,4,360
01502,00180,00180,00065,2024/08/09,10,300
01503,00043,00157,00033,2024/05/05,8,720
01504,00665,00073,00007,2024/03/15,6,240
01505,00993,00058,00070,2024/08/03,6,240
01506,00434,00157,00033,2024/06/22,2,160
01507,00098,00297,00013,2024/05/18,5,400
01508,00505,00147,00009,2024/05/24,5,300
01509,00578,00033,00066,2024/02/13,4,160
01510,00330,00158,00046,2024/11/27,7,350
01511,00731,00193,00082,2024/12/11,8,640
01512,00756,00258,00001,2024/04/16,1,80
01513,00736,00256,00099,2024/06/23,1,100
01514,00005,00108,00050,2024/05/22,2,100
01515,00986,00200,00087,2024/02/15,1,80
01516,00673,00197,00019,2024/10/30,2,120
01517,00351,00149,00024,2024/02/15,7,280
01518,00850,00293,00030,2024/08/08,9,270
01519,00775,00150,00066,2024/07/15,8,240
01520,00577,00266,00005,2024/05/08,3,120
01521,00317,00060,00100,2024/02/05,8,320
01522,00240,00156,00005,2024/03/07,1,40
01523,00908,00139,00003,2024/06/21,3,270
01524,00353,00061,00080,2024/11/05,6,480
01525,00059,00015,00050,2024/04/09,9,270
01526,00261,00136,00026,2024/04/01,4,400
01527,00883,00036,00098,2024/01/26,3,210
01528,00561,00215,00090,2024/09/18,2,160
01529,00213,00195,00069,2024/02/24,3,120
01530,00434,00253,00043,2024/01/13,5,500
01531,00389,00266,00005,2024/06/21,7,560
01532,00159,00222,00052,2024/12/25,8,560
01533,00488,00100,00063,2024/09/09,8,320
01534,00999,00263,00098,2024/01/02,2,80
01535,00463,00233,00062,2024/02/06,8,400
01536,00901,00007,00097,2024/03/07,5,500
01537,00919,00057,00031,2024/04/14,10,400
01538,00263,00012,00078,2024/01/24,6,240
01539,00921,00088,00027,2024/04/27,3,210
01540,00019,00010,00012,2024/09/07,7,210
01541,00193,00170,00078,2024/12/25,8,240
01542,00458,00164,00074,2024/11/14,9,720
01543,00901,00152,00072,2024/05/10,10,500
01544,00838,00226,00059,2024/12/28,1,30
01545,00140,00179,00091,2024/10/17,6,360
01546,00879,00269,00042,2024/03/12,5,200
01547,00188,00118,00026,2024/07/13,10,800
01548,00430,00149,00024,2024/07/06,5,450
01549,00990,00005,00065,2024/06/21,10,1000
01550,00738,00222,00052,2024/06/20,7,700
01551,00419,00024,00036,2024/05/23,1,80
01552,00762,00297,00013,2024/03/26,4,400
01553,00551,00230,00047,2024/04/27,7,560
01554,00214,00037,00031,2024/05/15,5,350
01555,00966,00233,00062,2024/06/07,6,540
01556,00525,00187,00078,2024/02/19,1,100
01557,00298,00245,00005,2024/12/02,10,700
01558,00774,00018,00093,2024/07/27,1,80
01559,00429,00233,00062,2024/04/12,1,60
01560,00936,00039,00005,2024/03/09,3,90
01561,00351,00290,00025,2024/06/15,9,540
01562,00993,00247,00080,2024/09/25,2,140
01563,00561,00039,00005,2024/10/28,1,80
01564,00898,00047,00062,2024/01/11,9,900
01565,00941,00228,00013,2024/11/03,10,300
01566,00408,00040,00100,2024/03/11,8,480
01567,00359,00275,00029,2024/01/16,8,480
01568,00492,00183,00068,2024/10/23,8,240
01569,00689,00241,00072,2024/11/01,4,240
01570,00116,00030,00009,2024/07/29,9,270
01571,00560,00098,00019,2024/10/05,2,180
01572,00812,00014,00006,2024/06/06,3,240
01573,00159,00117,00006,2024/04/29,9,450
01574,00163,00114,00077,2024/02/28,6,600
01575,00504,00025,00037,2024/06/18,10,500
01576,00738,00091,00084,2024/06/07,2,140
01577,00485,00231,00018,2024/09/25,5,350
01578,00486,00257,00009,2024/01/22,6,240
01579,00592,00167,00002,2024/05/08,3,180
01580,00674,00095,00092,2024/07/24,1,40
01581,00184,00009,00002,2024/01/26,8,400
01582,00563,00201,00021,2024/10/28,9,900
01583,00456,00093,00067,2024/07/06,5,200
01584,00990,00194,00092,2024/01/04,8,400
01585,00645,00146,00099,2024/10/06,2,120
01586,00477,00178,00008,2024/03/14,3,300
01587,00740,00093,00067,2024/12/12,5,150
01588,00995,00164,00074,2024/07/18,10,400
01589,00771,00256,00099,2024/10/22,5,350
01590,00445,00144,00062,2024/06/01,7,490
01591,00479,00198,00028,2024/07/24,5,350
01592,00405,00107,00091,2024/12/17,1,90
01593,00328,00252,00016,2024/08/01,4,120
01594,00944,00087,00039,2024/07/10,9,540
01595,00277,00180,00065,2024/04/24,3,120
01596,00239,00144,00062,2024/08/01,6,300
01597,00772,00008,00068,2024/10/27,1,80
01598,00786,00073,00007,2024/11/14,4,280
01599,00371,00077,00087,2024/09/19,6,360
01600,00282,00103,00025,2024/02/23,7,420
01601,00443,00177,00038,2024/10/18,8,480
01602,00798,00030,00009,2024/02/05,9,630
01603,00692,00235,00099,2024/04/30,7,490
01604,00026,00290,00025,2024/04/06,2,100
01605,00756,00097,00007,2024/08/15,2,120
01606,00239,00174,00041,2024/01/03,10,500
01607,00639,00296,00075,2024/02/07,6,300
01608,00206,00135,00006,2024/10/03,10,300
01609,00090,00096,00069,2024/08/29,6,180
01610,00769,00133,00078,2024/02/17,4,280
01611,00617,00226,00059,2024/02/22,10,400
01612,00207,00246,00100,2024/06/21,10,500
01613,00377,00293,00030,2024/08/01,4,280
01614,00396,00015,00050,2024/08/28,7,560
01615,00775,00117,00006,2024/10/09,6,480
01616,00299,00076,00063,2024/03/25,8,320
01617,00916,00297,00013,2024/08/21,10,700
01618,00467,00148,00001,2024/06/28,7,350
01619,00329,00134,00058,2024/10/31,3,240
01620,00435,00259,00024,2024/02/19,3,210
01621,00259,00157,00033,2024/03/07,8,640
01622,00090,00258,00001,2024/11/01,1,70
01623,00866,00068,00029,2024/06/06,5,400
01624,00725,00219,00034,2024/01/09,9,450
01625,00019,00147,00009,2024/02/19,6,540
01626,00651,00163,00065,2024/02/28,10,500
01627,00969,00281,00081,2024/05/09,8,640
01628,00962,00172,00006,2024/12/04,7,630
01629,00750,00088,00027,2024/02/09,1,100
01630,00624,00145,00056,2024/11/17,7,630
01631,00249,00132,00077,2024/06/16,8,480
01632,00750,00220,00049,2024/03/30,7,280
01633,00015,00295,00059,2024/04/03,10,600
01634,00633,00171,00058,2024/02/07,1,100
01635,00155,00080,00048,2024/03/30,10,1000
01636,00768,00161,00060,2024/04/16,1,100
01637,00726,00029,00099,2024/07/12,5,200
01638,00169,00041,00080,2024/05/25,5,300
01639,00200,00015,00050,2024/11/30,9,450
01640,00568,00087,00039,2024/02/07,8,720
01641,00781,00155,00070,2024/07/15,4,360
01642,00967,00086,00052,2024/05/21,3,120
01643,00089,00054,00051,2024/12/24,7,280
01644,00814,00111,00015,2024/04/14,5,500
01645,00167,00142,00037,2024/08/05,8,320
01646,00295,00216,00048,2024/04/05,1,70
01647,00078,00037,00031,2024/01/22,7,560
01648,00907,00044,00046,2024/05/23,3,300
01649,00469,00190,00026,2024/10/03,1,90
01650,00488,00044,00046,2024/03/16,2,100
01651,00832,00047,00062,2024/04/16,10,900
01652,00848,00133,00078,2024/11/28,2,80
01653,00193,00071,00022,2024/02/12,5,450
01654,00665,00194,00092,2024/09/17,7,560
01655,00811,00140,00061,2024/12/01,6,360
01656,00866,00274,00086,2024/06/27,1,60
01657,00559,00123,00038,2024/03/25,5,500
01658,00112,00208,00075,2024/10/12,3,120
01659,00591,00075,00028,2024/07/29,1,50
01660,00260,00118,00026,2024/02/25,8,800
01661,01000,00205,00030,2024/03/17,9,270
01662,00077,00042,00042,2024/12/12,7,350
01663,00287,00181,00074,2024/11/02,9,450
01664,00768,00193,00082,2024/06/11,8,560
01665,00803,00056,00098,2024/12/16,10,700
01666,00729,00273,00016,2024/08/27,3,210
01667,00969,00291,00083,2024/12/28,7,490
01668,00481,00258,00001,2024/01/17,10,600
01669,00120,00187,00078,2024/03/15,10,800
01670,00370,00258,00001,2024/11/11,3,210
01671,00001,00294,00071,2024/08/22,5,300
01672,00572,00123,00038,2024/11/14,4,360
01673,00537,00002,00038,2024/05/05,6,420
01674,00764,00237,00001,2024/09/04,2,200
01675,00038,00171,00058,2024/08/23,4,360
01676,00289,00256,00099,2024/03/08,5,500
01677,00487,00272,00017,2024/10/15,7,350
01678,00803,00173,00026,2024/04/24,6,180
01679,00192,00166,00068,2024/12/11,6,600
01680,00696,00076,00063,2024/02/14,6,180
01681,00611,00237,00001,2024/09/12,3,180
01682,00189,00249,00033,2024/01/02,5,450
01683,00146,00086,00052,2024/03/15,4,360
01684,00752,00179,00091,2024/07/22,7,490
01685,00330,00123,00038,2024/08/02,6,480
01686,00696,00073,00007,2024/06/14,7,280
01687,00410,00084,00049,2024/11/27,9,900
01688,00314,00140,00061,2024/03/27,1,90
01689,00086,00214,00011,2024/09/12,9,360
01690,00036,00157,00033,2024/05/18,7,630
01691,00953,00091,00084,2024/04/12,10,800
01692,00066,00286,00028,2024/11/26,1,70
01693,00355,00207,00059,2024/12/22,9,630
01694,00524,00199,00063,2024/10/27,9,360
01695,00206,00120,00053,2024/08/28,9,360
01696,00801,00179,00091,2024/06/24,10,500
01697,00868,00249,00033,2024/07/27,10,800
01698,00085,00101,00087,2024/01/28,9,540
01699,00074,00061,00080,2024/01/22,4,120
01700,00129,00165,00097,2024/07/28,3,180
01701,00150,00193,00082,2024/08/15,9,900
01702,00567,00290,00025,2024/07/20,7,280
01703,00542,00099,00028,2024/10/17,9,360
01704,00848,00187,00078,2024/07/26,5,300
01705,00304,00280,00067,2024/01/24,5,500
01706,00451,00227,00075,2024/11/14,7,350
01707,00671,00172,00006,2024/04/30,2,80
01708,00272,00003,00008,2024/06/01,1,70
01709,00487,00128,00097,2024/09/24,5,200
01710,00703,00267,00100,2024/03/20,3,240
01711,00068,00146,00099,2024/10/07,2,120
01712,00473,00265,00070,2024/07/18,6,480
01713,00296,00077,00087,2024/10/29,2,80
01714,00271,00296,00075,2024/10/09,8,480
01715,00666,00239,00066,2024/06/21,9,630
01716,00481,00181,00074,2024/07/15,8,640
01717,00596,00293,00030,2024/07/20,9,720
01718,00414,00274,00086,2024/09/13,6,240
01719,00108,00153,00098,2024/12/02,2,120
01720,00724,00195,00069,2024/06/09,10,400
01721,00198,00179,00091,2024/02/28,9,270
01722,00570,00251,00017,2024/03/13,7,210
01723,00550,00138,00053,2024/01/31,10,500
01724,00472,00275,00029,2024/12/11,10,900
01725,00613,00263,00098,2024/10/30,2,80
01726,00561,00038,00070,2024/05/27,6,540
01727,00608,00281,00081,2024/12/25,1,90
01728,00161,00296,00075,2024/08/03,5,450
01729,00622,00126,00065,2024/02/26,7,350
01730,00471,00235,00099,2024/07/22,3,210
01731,00331,00256,00099,2024/05/31,9,900
01732,00678,00020,00023,2024/05/29,1,30
01733,00632,00001,00010,2024/04/14,8,560
01734,00828,00020,00023,2024/09/08,5,150
01735,00423,00162,00015,2024/05/01,9,630
01736,00600,00112,00002,2024/01/02,8,320
01737,00048,00276,00080,2024/09/18,3,300
01738,00780,00174,00041,2024/01/29,5,150
01739,00664,00159,00050,2024/05/11,10,300
01740,00904,00071,00022,2024/11/05,6,420
01741,00050,00128,00097,2024/08/12,6,480
01742,00606,00275,00029,2024/11/15,10,900
01743,00997,00049,00099,2024/07/06,2,140
01744,00728,00274,00086,2024/05/08,1,40
01745,00941,00186,00077,2024/12/13,1,80
01746,00475,00108,00050,2024/06/23,10,300
01747,00498,00088,00027,2024/09/15,4,400
01748,00800,00251,00017,2024/12/14,10,1000
01749,00883,00018,00093,2024/10/17,1,60
01750,00170,00292,00096,2024/08/03,10,700
01751,00278,00024,00036,2024/02/14,7,630
01752,00799,00204,00096,2024/12/01,2,200
01753,00703,00236,00009,2024/11/01,8,720
01754,00989,00028,00056,2024/12/21,9,450
01755,00732,00056,00098,2024/12/13,10,1000
01756,00843,00258,00001,2024/10/11,2,100
01757,00427,00022,00073,2024/07/08,5,400
01758,00421,00237,00001,2024/05/25,6,360
01759,00507,00099,00028,2024/01/13,1,50
01760,00613,00292,00096,2024/01/13,4,400
01761,00027,00209,00084,2024/01/04,1,80
01762,00218,00050,00009,2024/11/01,1,30
01763,00523,00140,00061,2024/03/06,5,350
01764,00131,00030,00009,2024/08/21,5,300
01765,00829,00238,00024,2024/04/02,9,720
01766,00834,00041,00080,2024/10/09,7,700
01767,00297,00279,00004,2024/05/07,1,60
01768,00970,00076,00063,2024/11/03,8,240
01769,00297,00255,00056,2024/08/16,9,720
01770,00362,00097,00007,2024/11/12,2,160
01771,00094,00048,00056,2024/06/21,2,120
01772,00639,00170,00078,2024/02/01,5,350
01773,00593,00098,00019,2024/09/07,8,720
01774,00110,00054,00051,2024/08/07,4,360
01775,00620,00025,00037,2024/09/22,10,400
01776,00362,00011,00077,2024/08/26,5,150
01777,00742,00238,00024,2024/03/08,1,80
01778,00883,00155,00070,2024/08/02,4,400
01779,00762,00247,00080,2024/01/23,2,140
01780,00594,00258,00001,2024/09/30,4,120
01781,00828,00296,00075,2024/01/07,4,360
01782,00204,00184,00002,2024/02/11,3,180
01783,00515,00172,00006,2024/08/02,2,80
01784,00440,00008,00068,2024/04/22,1,70
01785,00298,00176,00010,2024/12/08,1,100
01786,00541,00104,00083,2024/08/08,3,90
01787,00284,00001,00010,2024/06/21,10,500
01788,00548,00103,00025,2024/07/18,6,540
01789,00737,00125,00091,2024/05/13,3,90
01790,00490,00195,00069,2024/04/28,10,300
01791,00044,00246,00100,2024/01/09,7,210
01792,00189,00124,00008,2024/05/02,3,210
01793,00845,00260,00066,2024/08/23,8,400
01794,00711,00233,00062,2024/09/16,10,700
01795,00458,00268,00080,2024/12/02,3,90
01796,00319,00035,00072,2024/07/28,4,320
01797,00765,00228,00013,2024/11/20,5,500
01798,00422,00174,00041,2024/11/30,9,270
01799,00946,00006,00074,2024/07/04,10,600
01800,00835,00109,00064,2024/09/10,3,150
01801,00109,00182,00097,2024/06/07,7,350
01802,00408,00111,00015,2024/07/14,9,360
01803,00809,00053,00066,2024/04/08,8,240
01804,00111,00205,00030,2024/08/24,3,300
01805,00406,00017,00085,2024/04/03,1,40
01806,00389,00264,00031,2024/02/23,5,400
01807,00421,00131,00012,2024/04/04,10,400
01808,00970,00148,00001,2024/07/02,9,450
01809,00161,00282,00092,2024/01/25,8,480
01810,00169,00097,00007,2024/09/20,1,40
01811,00181,00278,00022,2024/11/04,4,360
01812,00164,00035,00072,2024/02/27,9,720
01813,00552,00103,00025,2024/08/06,10,1000
01814,00608,00203,00083,2024/03/31,4,280
01815,00703,00097,00007,2024/09/01,5,300
01816,00623,00067,00086,2024/03/17,3,270
