CustomerEligibilityID,ProductPrice,Date,ProductID,CustomerID,ProductQuantity,TotalSales
01261,30,2024/07/28,00068,00325,15,450
01262,60,2024/11/16,00249,00910,12,720
01263,50,2024/01/11,00249,00671,10,500
01264,80,2024/08/22,00245,00494,9,720
01265,70,2024/11/06,00188,00148,7,490
01266,40,2024/09/27,00118,00311,8,320
01267,80,2024/08/29,00277,00258,4,320
01268,70,2024/04/30,00131,00069,10,700
01269,50,2024/04/03,00215,00336,11,550
01270,60,2024/05/27,00022,00557,11,660
01271,90,2024/05/08,00206,00222,10,900
01272,40,2024/06/21,00259,00173,14,560
01273,40,2024/09/19,00078,00798,10,400
01274,30,2024/01/01,00115,00042,12,360
01275,80,2024/02/06,00084,00250,8,640
01276,90,2024/12/07,00186,00055,2,180
01277,80,2024/04/22,00280,00701,3,240
01278,100,2024/12/09,00032,00560,8,800
01279,50,2024/09/24,00209,00723,9,450
01280,60,2024/07/04,00189,00535,12,720
01281,70,2024/12/28,00175,00152,10,700
01282,70,2024/02/21,00295,00382,11,770
01283,70,2024/08/25,00142,00533,9,630
01284,100,2024/02/12,00061,00645,9,900
01285,40,2024/10/20,00282,00607,9,360
01286,70,2024/02/20,00151,00924,15,1050
01287,90,2024/09/19,00093,00381,2,180
01288,40,2024/02/09,00221,00511,12,480
01289,60,2024/03/13,00243,00757,11,660
01290,60,2024/03/29,00265,00308,6,360
01291,40,2024/03/29,00228,00397,10,400
01292,50,2024/09/17,00191,00019,7,350
01293,90,2024/05/05,00007,00123,10,900
01294,40,2024/05/08,00283,00494,4,160
01295,60,2024/10/12,00144,00466,6,360
01296,60,2024/11/26,00063,00389,2,120
01297,40,2024/03/27,00114,00851,6,240
01298,30,2024/09/08,00055,00655,4,120
01299,100,2024/06/05,00121,00907,9,900
01300,80,2024/02/02,00099,00281,7,560
01301,30,2024/03/29,00125,00006,8,240
01302,100,2024/04/06,00286,00464,11,1100
01303,90,2024/01/01,00160,00311,6,540
01304,40,2024/12/12,00129,00981,10,400
01305,30,2024/04/03,00131,00163,6,180
01306,80,2024/03/06,00146,00259,11,880
01307,80,2024/06/16,00072,00259,6,480
01308,90,2024/11/27,00064,00530,4,360
01309,80,2024/10/29,00107,00465,8,640
01310,50,2024/02/09,00076,00812,7,350
01311,70,2024/08/19,00067,00102,6,420
01312,70,2024/09/12,00219,00293,9,630
01313,40,2024/06/14,00115,00334,14,560
01314,50,2024/01/12,00047,00587,11,550
01315,100,2024/10/11,00289,00659,8,800
01316,40,2024/03/08,00130,00818,4,160
01317,50,2024/06/13,00133,00895,10,500
01318,90,2024/05/28,00016,00898,15,1350
01319,40,2024/01/01,00024,00339,8,320
01320,100,2024/12/01,00295,00764,11,1100
01321,30,2024/03/14,00076,00916,6,180
01322,80,2024/11/20,00218,00416,9,720
01323,70,2024/07/31,00069,00626,8,560
01324,50,2024/01/13,00270,00329,9,450
01325,40,2024/08/21,00223,00030,14,560
01326,30,2024/03/06,00198,00675,11,330
01327,30,2024/01/24,00247,00237,13,390
01328,80,2024/04/28,00135,00799,6,480
01329,40,2024/08/13,00244,00563,14,560
01330,40,2024/06/30,00012,00473,15,600
01331,90,2024/07/05,00240,00510,5,450
01332,90,2024/07/06,00097,00438,5,450
01333,50,2024/07/11,00237,00479,11,550
01334,100,2024/11/10,00126,00445,6,600
01335,60,2024/01/23,00149,00601,10,600
01336,30,2024/11/23,00254,00410,15,450
01337,80,2024/05/10,00138,00085,5,400
01338,50,2024/09/26,00272,00728,7,350
01339,100,2024/07/31,00299,00059,7,700
01340,30,2024/02/28,00242,00424,8,240
01341,60,2024/01/01,00222,00303,9,540
01342,60,2024/08/02,00197,00113,5,300
01343,40,2024/11/08,00177,00284,8,320
01344,90,2024/11/11,00099,00689,15,1350
01345,70,2024/11/07,00166,00250,12,840
01346,70,2024/02/15,00059,00684,6,420
01347,80,2024/06/04,00078,00515,11,880
01348,100,2024/11/13,00219,00451,7,700
01349,90,2024/07/01,00233,00055,11,990
01350,90,2024/03/10,00156,00183,9,810
01351,40,2024/03/11,00129,00625,14,560
01352,50,2024/09/21,00156,00551,8,400
01353,90,2024/04/07,00143,00781,8,720
01354,80,2024/04/05,00118,00269,3,240
01355,90,2024/06/09,00246,00808,7,630
01356,60,2024/05/14,00267,00459,7,420
01357,100,2024/12/13,00114,00348,10,1000
01358,80,2024/07/24,00269,00912,10,800
01359,70,2024/05/16,00025,00820,5,350
01360,70,2024/08/04,00243,00480,2,140
01361,80,2024/07/31,00235,00794,6,480
01362,30,2024/01/13,00287,00178,3,90
01363,50,2024/05/10,00239,00059,4,200
01364,40,2024/02/18,00001,00887,7,280
01365,100,2024/04/29,00259,00824,6,600
01366,100,2024/11/09,00211,00591,11,1100
01367,30,2024/12/18,00038,00430,7,210
01368,40,2024/03/22,00027,00270,9,360
01369,90,2024/02/10,00159,00559,14,1260
01370,80,2024/01/30,00252,00140,7,560
01371,40,2024/03/09,00216,00624,3,120
01372,30,2024/10/22,00116,00077,11,330
01373,80,2024/09/15,00293,00112,7,560
01374,90,2024/02/11,00140,00156,14,1260
01375,70,2024/11/17,00173,00278,6,420
01376,50,2024/12/19,00281,00066,13,650
01377,90,2024/02/10,00259,00612,10,900
01378,60,2024/03/19,00143,00981,13,780
01379,70,2024/03/03,00166,00166,8,560
01380,30,2024/01/04,00035,00228,13,390
01381,70,2024/04/01,00279,00649,9,630
01382,60,2024/08/05,00184,00814,11,660
01383,100,2024/05/28,00063,00476,11,1100
01384,60,2024/04/04,00145,00086,7,420
01385,100,2024/08/13,00236,00680,6,600
01386,30,2024/09/19,00090,00132,11,330
01387,90,2024/05/14,00036,00631,11,990
01388,50,2024/02/18,00241,00274,6,300
01389,60,2024/05/22,00183,00633,7,420
01390,90,2024/04/26,00036,00244,11,990
01391,40,2024/02/16,00245,00116,11,440
01392,40,2024/04/20,00110,00108,9,360
01393,40,2024/06/25,00197,00564,8,320
01394,70,2024/11/06,00170,00279,4,280
01395,50,2024/04/10,00120,00169,15,750
01396,60,2024/02/08,00080,00789,12,720
01397,60,2024/01/06,00203,00743,10,600
01398,100,2024/01/12,00299,00368,6,600
01399,40,2024/11/05,00190,00169,10,400
01400,90,2024/02/14,00099,00422,10,900
01401,100,2024/10/22,00195,00078,5,500
01402,80,2024/12/04,00272,00884,8,640
01403,30,2024/07/17,00223,00830,11,330
01404,80,2024/03/25,00146,00999,14,1120
01405,100,2024/05/20,00246,00741,11,1100
01406,60,2024/07/13,00102,00493,5,300
01407,100,2024/05/06,00223,00623,4,400
01408,30,2024/11/07,00228,00060,10,300
01409,100,2024/02/09,00210,00987,5,500
01410,50,2024/10/26,00263,00962,12,600
01411,30,2024/01/01,00040,00894,12,360
01412,90,2024/05/19,00026,00019,6,540
01413,80,2024/08/24,00163,00600,13,1040
01414,30,2024/07/21,00221,00600,6,180
01415,30,2024/01/14,00063,00539,7,210
01416,50,2024/01/01,00121,00554,11,550
01417,50,2024/11/08,00079,00782,9,450
01418,90,2024/09/02,00093,00723,14,1260
01419,30,2024/02/28,00100,00141,10,300
01420,60,2024/01/01,00139,00712,5,300
01421,90,2024/08/09,00210,00562,5,450
01422,60,2024/10/18,00148,00462,8,480
01423,40,2024/03/16,00273,00171,7,280
01424,100,2024/07/22,00233,00752,12,1200
01425,30,2024/05/10,00150,00131,10,300
01426,80,2024/04/20,00226,00012,7,560
01427,100,2024/12/10,00282,00803,5,500
01428,70,2024/11/25,00138,00428,10,700
01429,90,2024/12/18,00191,00055,8,720
01430,90,2024/01/14,00073,00284,2,180
01431,40,2024/08/29,00143,00355,4,160
01432,100,2024/07/06,00106,00889,8,800
01433,60,2024/01/15,00178,00992,5,300
01434,30,2024/09/29,00176,00480,9,270
01435,80,2024/01/01,00112,00569,8,640
01436,90,2024/06/13,00145,00963,12,1080
01437,80,2024/01/22,00173,00058,13,1040
01438,90,2024/11/22,00159,00204,12,1080
01439,70,2024/08/26,00136,00875,9,630
01440,30,2024/11/28,00207,00626,6,180
01441,90,2024/01/13,00208,00957,10,900
01442,60,2024/06/08,00039,00767,9,540
01443,70,2024/05/05,00026,00849,12,840
01444,40,2024/09/22,00187,00759,11,440
01445,60,2024/05/12,00004,00476,12,720
01446,90,2024/08/10,00023,00198,3,270
01447,90,2024/07/17,00276,00649,12,1080
01448,100,2024/04/10,00185,00927,12,1200
01449,80,2024/09/30,00043,00428,7,560
01450,70,2024/08/11,00108,00281,12,840
01451,30,2024/06/27,00249,00846,12,360
01452,100,2024/05/02,00089,00028,7,700
01453,80,2024/08/16,00205,00647,15,1200
01454,70,2024/10/31,00012,00833,4,280
01455,80,2024/01/29,00010,00794,12,960
01456,90,2024/04/29,00143,00200,4,360
01457,50,2024/05/17,00222,00150,12,600
01458,80,2024/01/15,00253,00707,9,720
01459,70,2024/01/25,00170,00570,6,420
01460,50,2024/03/10,00011,00467,9,450
01461,80,2024/03/01,00097,00472,5,400
01462,70,2024/03/16,00114,00735,4,280
01463,40,2024/10/03,00048,00446,4,160
01464,100,2024/09/04,00025,00276,6,600
01465,100,2024/12/28,00064,00158,6,600
01466,80,2024/11/22,00242,00344,12,960
01467,80,2024/12/07,00035,00106,5,400
01468,60,2024/06/06,00065,00891,14,840
01469,30,2024/12/14,00285,00210,6,180
01470,70,2024/02/16,00268,00682,3,210
01471,90,2024/07/15,00300,00873,13,1170
01472,50,2024/10/01,00192,00323,12,600
01473,40,2024/06/01,00257,00940,10,400
01474,80,2024/04/11,00287,00115,6,480
01475,80,2024/07/02,00077,00759,10,800
01476,60,2024/06/27,00279,00031,9,540
01477,100,2024/08/31,00257,00729,8,800
01478,40,2024/05/11,00298,00110,14,560
01479,40,2024/11/03,00231,00845,12,480
01480,90,2024/11/11,00043,00303,4,360
01481,100,2024/09/13,00271,00248,11,1100
01482,30,2024/01/28,00014,00638,9,270
01483,50,2024/06/24,00277,00027,5,250
01484,60,2024/10/20,00169,00798,10,600
01485,90,2024/05/07,00255,00198,12,1080
01486,50,2024/04/30,00055,00937,2,100
01487,60,2024/09/23,00068,00568,5,300
01488,50,2024/07/10,00186,00574,4,200
01489,50,2024/02/08,00037,00297,4,200
01490,80,2024/08/28,00035,00573,13,1040
01491,70,2024/04/11,00137,00234,10,700
01492,50,2024/06/30,00216,00169,8,400
01493,100,2024/09/15,00033,00962,11,1100
01494,30,2024/01/01,00127,00897,12,360
01495,40,2024/05/28,00039,00249,7,280
01496,60,2024/06/13,00029,00218,10,600
01497,80,2024/01/29,00112,00841,4,320
01498,80,2024/11/08,00047,00933,10,800
01499,30,2024/02/18,00034,00579,7,210
01500,50,2024/11/25,00044,00030,12,600
01501,90,2024/06/29,00289,00919,8,720
01502,30,2024/07/26,00180,00180,13,390
01503,90,2024/04/22,00157,00043,10,900
01504,40,2024/03/13,00073,00665,7,280
01505,40,2024/07/23,00058,00993,11,440
01506,80,2024/06/10,00157,00434,5,400
01507,80,2024/05/10,00297,00098,6,480
01508,60,2024/05/17,00147,00505,6,360
01509,40,2024/02/03,00033,00578,7,280
01510,50,2024/11/19,00158,00330,11,550
01511,80,2024/12/11,00193,00731,9,720
01512,80,2024/04/07,00258,00756,6,480
01513,100,2024/06/22,00256,00736,4,400
01514,50,2024/05/13,00108,00005,6,300
01515,80,2024/02/13,00200,00986,3,240
01516,60,2024/10/16,00197,00673,7,420
01517,40,2024/02/15,00149,00351,11,440
01518,30,2024/07/30,00293,00850,13,390
01519,30,2024/07/09,00150,00775,9,270
01520,40,2024/04/30,00266,00577,6,240
01521,40,2024/01/28,00060,00317,11,440
01522,40,2024/02/24,00156,00240,2,80
01523,90,2024/06/20,00139,00908,8,720
01524,80,2024/11/01,00061,00353,10,800
01525,30,2024/04/09,00015,00059,14,420
01526,100,2024/04/01,00136,00261,9,900
01527,70,2024/01/22,00036,00883,7,490
01528,80,2024/09/13,00215,00561,4,320
01529,40,2024/02/17,00195,00213,7,280
01530,100,2024/01/04,00253,00434,6,600
01531,80,2024/06/17,00266,00389,10,800
01532,70,2024/12/17,00222,00159,10,700
01533,40,2024/09/07,00100,00488,13,520
01534,40,2024/01/01,00263,00999,3,120
01535,50,2024/01/26,00233,00463,11,550
01536,100,2024/02/25,00007,00901,7,700
01537,40,2024/04/11,00057,00919,14,560
01538,40,2024/01/19,00012,00263,7,280
01539,70,2024/04/20,00088,00921,6,420
01540,30,2024/08/28,00010,00019,11,330
01541,30,2024/12/21,00170,00193,12,360
01542,80,2024/11/13,00164,00458,14,1120
01543,50,2024/05/05,00152,00901,12,600
01544,30,2024/12/15,00226,00838,2,60
01545,60,2024/10/16,00179,00140,8,480
01546,40,2024/03/05,00269,00879,7,280
01547,80,2024/07/01,00118,00188,12,960
01548,90,2024/06/26,00149,00430,10,900
01549,100,2024/06/11,00005,00990,15,1500
01550,100,2024/06/08,00222,00738,8,800
01551,80,2024/05/16,00024,00419,5,400
01552,100,2024/03/19,00297,00762,6,600
01553,80,2024/04/17,00230,00551,10,800
01554,70,2024/05/02,00037,00214,7,490
01555,90,2024/06/03,00233,00966,11,990
01556,100,2024/02/19,00187,00525,2,200
01557,70,2024/11/29,00245,00298,14,980
01558,80,2024/07/15,00018,00774,5,400
01559,60,2024/04/05,00233,00429,6,360
01560,30,2024/02/24,00039,00936,6,180
01561,60,2024/06/09,00290,00351,12,720
01562,70,2024/09/23,00247,00993,7,490
01563,80,2024/10/20,00039,00561,3,240
01564,100,2024/01/11,00047,00898,11,1100
01565,30,2024/10/24,00228,00941,14,420
01566,60,2024/03/09,00040,00408,9,540
01567,60,2024/01/16,00275,00359,11,660
01568,30,2024/10/13,00183,00492,13,390
01569,60,2024/11/01,00241,00689,9,540
01570,30,2024/07/19,00030,00116,13,390
01571,90,2024/09/27,00098,00560,4,360
01572,80,2024/05/31,00014,00812,7,560
01573,50,2024/04/15,00117,00159,12,600
01574,100,2024/02/23,00114,00163,11,1100
01575,50,2024/06/12,00025,00504,15,750
01576,70,2024/05/26,00091,00738,6,420
01577,70,2024/09/15,00231,00485,6,420
01578,40,2024/01/19,00257,00486,11,440
01579,60,2024/04/24,00167,00592,6,360
01580,40,2024/07/15,00095,00674,4,160
01581,50,2024/01/18,00009,00184,9,450
01582,100,2024/10/14,00201,00563,13,1300
01583,40,2024/06/30,00093,00456,9,360
01584,50,2024/01/01,00194,00990,11,550
01585,60,2024/10/05,00146,00645,6,360
01586,100,2024/03/12,00178,00477,8,800
01587,30,2024/11/29,00093,00740,8,240
01588,40,2024/07/17,00164,00995,11,440
01589,70,2024/10/18,00256,00771,9,630
01590,70,2024/06/01,00144,00445,11,770
01591,70,2024/07/15,00198,00479,7,490
01592,90,2024/12/03,00107,00405,2,180
01593,30,2024/07/19,00252,00328,9,270
01594,60,2024/07/07,00087,00944,10,600
01595,40,2024/04/11,00180,00277,8,320
01596,50,2024/07/18,00144,00239,8,400
01597,80,2024/10/13,00008,00772,3,240
01598,70,2024/11/11,00073,00786,5,350
01599,60,2024/09/19,00077,00371,8,480
01600,60,2024/02/20,00103,00282,11,660
01601,60,2024/10/10,00177,00443,11,660
01602,70,2024/02/05,00030,00798,10,700
01603,70,2024/04/20,00235,00692,10,700
01604,50,2024/04/02,00290,00026,4,200
01605,60,2024/08/11,00097,00756,5,300
01606,50,2024/01/01,00174,00239,13,650
01607,50,2024/01/25,00296,00639,9,450
01608,30,2024/09/25,00135,00206,11,330
01609,30,2024/08/22,00096,00090,8,240
01610,70,2024/02/05,00133,00769,6,420
01611,40,2024/02/20,00226,00617,11,440
01612,50,2024/06/14,00246,00207,12,600
01613,70,2024/07/19,00293,00377,8,560
01614,80,2024/08/23,00015,00396,9,720
01615,80,2024/09/28,00117,00775,11,880
01616,40,2024/03/13,00076,00299,9,360
01617,70,2024/08/09,00297,00916,13,910
01618,50,2024/06/28,00148,00467,10,500
01619,80,2024/10/23,00134,00329,4,320
01620,70,2024/02/06,00259,00435,8,560
01621,80,2024/03/07,00157,00259,9,720
01622,70,2024/10/21,00258,00090,6,420
01623,80,2024/05/23,00068,00866,7,560
01624,50,2024/01/01,00219,00725,11,550
01625,90,2024/02/13,00147,00019,8,720
01626,50,2024/02/22,00163,00651,13,650
01627,80,2024/05/01,00281,00969,9,720
01628,90,2024/12/04,00172,00962,11,990
01629,100,2024/01/28,00088,00750,6,600
01630,90,2024/11/15,00145,00624,11,990
01631,60,2024/06/02,00132,00249,12,720
01632,40,2024/03/22,00220,00750,10,400
01633,60,2024/03/20,00295,00015,12,720
01634,100,2024/01/31,00171,00633,6,600
01635,100,2024/03/30,00080,00155,14,1400
01636,100,2024/04/09,00161,00768,4,400
01637,40,2024/07/06,00029,00726,10,400
01638,60,2024/05/13,00041,00169,9,540
01639,50,2024/11/23,00015,00200,13,650
01640,90,2024/01/24,00087,00568,11,990
01641,90,2024/07/02,00155,00781,6,540
01642,40,2024/05/12,00086,00967,6,240
01643,40,2024/12/20,00054,00089,11,440
01644,100,2024/04/04,00111,00814,10,1000
01645,40,2024/07/22,00142,00167,11,440
01646,70,2024/03/25,00216,00295,2,140
01647,80,2024/01/22,00037,00078,12,960
01648,100,2024/05/10,00044,00907,4,400
01649,90,2024/09/23,00190,00469,5,450
01650,50,2024/03/12,00044,00488,5,250
01651,90,2024/04/16,00047,00832,13,1170
01652,40,2024/11/18,00133,00848,6,240
01653,90,2024/02/10,00071,00193,8,720
01654,80,2024/09/07,00194,00665,9,720
01655,60,2024/11/22,00140,00811,11,660
01656,60,2024/06/18,00274,00866,4,240
01657,100,2024/03/15,00123,00559,6,600
01658,40,2024/10/02,00208,00112,4,160
01659,50,2024/07/24,00075,00591,5,250
01660,100,2024/02/19,00118,00260,9,900
01661,30,2024/03/10,00205,01000,12,360
01662,50,2024/12/01,00042,00077,10,500
01663,50,2024/10/26,00181,00287,14,700
01664,70,2024/06/09,00193,00768,13,910
01665,70,2024/12/08,00056,00803,14,980
01666,70,2024/08/24,00273,00729,6,420
01667,70,2024/12/16,00291,00969,9,630
01668,60,2024/01/16,00258,00481,14,840
01669,80,2024/03/10,00187,00120,14,1120
01670,70,2024/11/09,00258,00370,6,420
01671,60,2024/08/11,00294,00001,8,480
01672,90,2024/11/09,00123,00572,5,450
01673,70,2024/04/23,00002,00537,7,490
01674,100,2024/08/22,00237,00764,6,600
01675,90,2024/08/11,00171,00038,5,450
01676,100,2024/03/02,00256,00289,6,600
01677,50,2024/10/05,00272,00487,12,600
01678,30,2024/04/24,00173,00803,7,210
01679,100,2024/12/07,00166,00192,7,700
01680,30,2024/02/13,00076,00696,9,270
01681,60,2024/09/09,00237,00611,8,480
01682,90,2024/01/01,00249,00189,9,810
01683,90,2024/03/14,00086,00146,7,630
01684,70,2024/07/22,00179,00752,9,630
01685,80,2024/07/25,00123,00330,9,720
01686,40,2024/06/06,00073,00696,9,360
01687,100,2024/11/26,00084,00410,12,1200
01688,90,2024/03/25,00140,00314,2,180
01689,40,2024/09/09,00214,00086,14,560
01690,90,2024/05/17,00157,00036,12,1080
01691,80,2024/04/10,00091,00953,15,1200
01692,70,2024/11/13,00286,00066,2,140
01693,70,2024/12/17,00207,00355,11,770
01694,40,2024/10/19,00199,00524,14,560
01695,40,2024/08/20,00120,00206,12,480
01696,50,2024/06/17,00179,00801,12,600
01697,80,2024/07/25,00249,00868,13,1040
01698,60,2024/01/15,00101,00085,10,600
01699,30,2024/01/13,00061,00074,9,270
01700,60,2024/07/25,00165,00129,6,360
01701,100,2024/08/09,00193,00150,13,1300
01702,40,2024/07/16,00290,00567,12,480
01703,40,2024/10/13,00099,00542,11,440
01704,60,2024/07/16,00187,00848,9,540
01705,100,2024/01/21,00280,00304,7,700
01706,50,2024/10/31,00227,00451,12,600
01707,40,2024/04/26,00172,00671,6,240
01708,70,2024/05/20,00003,00272,5,350
01709,40,2024/09/20,00128,00487,10,400
01710,80,2024/03/16,00267,00703,4,320
01711,60,2024/10/06,00146,00068,5,300
01712,80,2024/07/17,00265,00473,10,800
01713,40,2024/10/23,00077,00296,3,120
01714,60,2024/09/27,00296,00271,10,600
01715,70,2024/06/13,00239,00666,13,910
01716,80,2024/07/11,00181,00481,11,880
01717,80,2024/07/09,00293,00596,14,1120
01718,40,2024/09/11,00274,00414,8,320
01719,60,2024/11/23,00153,00108,4,240
01720,40,2024/06/03,00195,00724,14,560
01721,30,2024/02/20,00179,00198,12,360
01722,30,2024/03/02,00251,00570,9,270
01723,50,2024/01/18,00138,00550,13,650
01724,90,2024/12/02,00275,00472,12,1080
01725,40,2024/10/24,00263,00613,3,120
01726,90,2024/05/18,00038,00561,7,630
01727,90,2024/12/13,00281,00608,5,450
01728,90,2024/07/25,00296,00161,8,720
01729,50,2024/02/17,00126,00622,11,550
01730,70,2024/07/12,00235,00471,7,490
01731,100,2024/05/28,00256,00331,13,1300
01732,30,2024/05/20,00020,00678,5,150
01733,70,2024/04/02,00001,00632,9,630
01734,30,2024/08/30,00020,00828,9,270
01735,70,2024/04/25,00162,00423,10,700
01736,40,2024/01/01,00112,00600,13,520
01737,100,2024/09/05,00276,00048,4,400
01738,30,2024/01/17,00174,00780,9,270
01739,30,2024/04/30,00159,00664,11,330
01740,70,2024/11/05,00071,00904,11,770
01741,80,2024/08/05,00128,00050,10,800
01742,90,2024/11/02,00275,00606,14,1260
01743,70,2024/06/28,00049,00997,7,490
01744,40,2024/04/25,00274,00728,2,80
01745,80,2024/12/05,00186,00941,3,240
01746,30,2024/06/16,00108,00475,12,360
01747,100,2024/09/04,00088,00498,6,600
01748,100,2024/12/06,00251,00800,12,1200
01749,60,2024/10/15,00018,00883,6,360
01750,70,2024/08/03,00292,00170,12,840
01751,90,2024/02/07,00024,00278,8,720
01752,100,2024/11/27,00204,00799,7,700
01753,90,2024/10/30,00236,00703,13,1170
01754,50,2024/12/08,00028,00989,11,550
01755,100,2024/12/07,00056,00732,14,1400
01756,50,2024/10/07,00258,00843,5,250
01757,80,2024/07/08,00022,00427,9,720
01758,60,2024/05/24,00237,00421,11,660
01759,50,2024/01/07,00099,00507,4,200
01760,100,2024/01/13,00292,00613,7,700
01761,80,2024/01/01,00209,00027,3,240
01762,30,2024/11/01,00050,00218,4,120
01763,70,2024/02/28,00140,00523,6,420
01764,60,2024/08/15,00030,00131,7,420
01765,80,2024/04/02,00238,00829,10,800
01766,100,2024/10/04,00041,00834,12,1200
01767,60,2024/04/29,00279,00297,3,180
01768,30,2024/10/28,00076,00970,11,330
01769,80,2024/08/08,00255,00297,10,800
01770,80,2024/11/12,00097,00362,7,560
01771,60,2024/06/11,00048,00094,5,300
01772,70,2024/01/25,00170,00639,8,560
01773,90,2024/08/28,00098,00593,10,900
01774,90,2024/08/07,00054,00110,8,720
01775,40,2024/09/17,00025,00620,12,480
01776,30,2024/08/22,00011,00362,10,300
01777,80,2024/02/23,00238,00742,6,480
01778,100,2024/07/20,00155,00883,5,500
01779,70,2024/01/15,00247,00762,4,280
01780,30,2024/09/23,00258,00594,5,150
01781,90,2024/01/01,00296,00828,7,630
01782,60,2024/02/05,00184,00204,7,420
01783,40,2024/07/25,00172,00515,3,120
01784,70,2024/04/19,00008,00440,5,350
01785,100,2024/12/03,00176,00298,6,600
01786,30,2024/08/06,00104,00541,5,150
01787,50,2024/06/11,00001,00284,15,750
01788,90,2024/07/11,00103,00548,11,990
01789,30,2024/05/01,00125,00737,8,240
01790,30,2024/04/16,00195,00490,11,330
01791,30,2024/01/02,00246,00044,9,270
01792,70,2024/04/29,00124,00189,4,280
01793,50,2024/08/12,00260,00845,12,600
01794,70,2024/09/07,00233,00711,14,980
01795,30,2024/11/22,00268,00458,7,210
01796,80,2024/07/27,00035,00319,6,480
01797,100,2024/11/07,00228,00765,10,1000
01798,30,2024/11/17,00174,00422,11,330
01799,60,2024/06/27,00006,00946,12,720
01800,50,2024/09/10,00109,00835,5,250
01801,50,2024/06/07,00182,00109,11,550
01802,40,2024/07/01,00111,00408,14,560
01803,30,2024/04/04,00053,00809,9,270
01804,100,2024/08/22,00205,00111,5,500
01805,40,2024/03/23,00017,00406,3,120
01806,80,2024/02/14,00264,00389,9,720
01807,40,2024/04/03,00131,00421,12,480
01808,50,2024/06/27,00148,00970,14,700
01809,60,2024/01/17,00282,00161,11,660
01810,40,2024/09/20,00097,00169,6,240
01811,90,2024/10/24,00278,00181,8,720
01812,80,2024/02/22,00035,00164,14,1120
01813,100,2024/07/23,00103,00552,15,1500
01814,70,2024/03/26,00203,00608,5,350
01815,60,2024/08/31,00097,00703,7,420
01816,90,2024/03/11,00067,00623,4,360
01817,80,2024/07/31,00232,00938,6,480
01818,100,2024/01/30,00100,00989,6,600
01819,40,2024/06/06,00245,00714,4,160
01820,100,2024/07/21,00016,00222,7,700
01821,90,2024/06/06,00007,00003,2,180
01822,40,2024/08/06,00265,00168,6,240
01823,90,2024/04/15,00118,00701,4,360
01824,40,2024/04/11,00073,00788,4,160
01825,30,2024/08/31,00078,00013,4,120
01826,30,2024/12/02,00168,00956,6,180
01827,80,2024/04/13,00290,00908,6,480
01828,60,2024/02/06,00193,00366,12,720
01829,40,2024/03/26,00161,00833,10,400
01830,50,2024/08/16,00287,00297,10,500
01831,80,2024/01/28,00161,00289,7,560
01832,70,2024/10/26,00028,00143,8,560
01833,40,2024/10/06,00022,00968,10,400
01834,40,2024/10/31,00168,00908,13,520
01835,60,2024/09/25,00025,00431,11,660
01836,60,2024/09/21,00008,00904,10,600
01837,50,2024/08/04,00276,00896,13,650
01838,90,2024/06/18,00149,00708,6,540
01839,100,2024/01/01,00050,00476,11,1100
01840,30,2024/02/02,00260,00159,7,210
01841,40,2024/12/14,00015,00976,7,280
01842,60,2024/10/10,00114,00598,13,780
01843,100,2024/12/05,00076,00102,7,700
01844,30,2024/08/07,00174,00202,5,150
01845,80,2024/10/30,00019,00431,4,320
01846,40,2024/09/08,00036,00445,5,200
01847,30,2024/11/01,00177,00900,10,300
01848,80,2024/09/01,00242,00848,12,960
01849,80,2024/08/25,00020,00400,14,1120
01850,30,2024/03/14,00039,00601,4,120
01851,100,2024/02/16,00048,00107,9,900
01852,50,2024/04/23,00227,00897,8,400
01853,90,2024/06/01,00283,00662,10,900
01854,70,2024/12/20,00053,00268,4,280
01855,40,2024/08/11,00240,00013,13,520
01856,70,2024/05/16,00175,00575,12,840
01857,70,2024/09/21,00010,00219,9,630
01858,40,2024/01/10,00297,00184,3,120
01859,60,2024/06/19,00043,00515,9,540
01860,70,2024/10/28,00238,00962,6,420
01861,90,2024/03/18,00002,00260,9,810
01862,60,2024/12/28,00253,00965,10,600
01863,100,2024/01/02,00286,00865,9,900
01864,30,2024/04/14,00300,00537,3,90
01865,70,2024/11/19,00272,00750,10,700
01866,90,2024/12/30,00068,00744,3,270
01867,90,2024/10/21,00212,00054,10,900
01868,80,2024/03/01,00229,00151,5,400
01869,90,2024/01/13,00175,00426,8,720
01870,90,2024/01/24,00239,00226,10,900
01871,90,2024/11/05,00109,00489,10,900
01872,70,2024/11/09,00273,00673,7,490
01873,40,2024/01/21,00097,00940,5,200
01874,60,2024/11/13,00120,00319,8,480
01875,30,2024/11/21,00116,00642,4,120
01876,80,2024/05/10,00296,00682,6,480
01877,80,2024/11/26,00216,00688,14,1120
01878,40,2024/12/05,00274,00293,10,400
01879,80,2024/07/18,00281,00029,4,320
01880,60,2024/08/08,00066,00544,5,300
01881,70,2024/07/11,00045,00582,8,560
01882,40,2024/04/17,00132,00864,6,240
01883,50,2024/05/02,00148,00907,10,500
01884,40,2024/03/07,00187,00610,5,200
01885,40,2024/11/17,00207,00413,13,520
01886,100,2024/08/24,00132,00014,5,500
01887,70,2024/09/03,00019,00977,15,1050
01888,80,2024/11/13,00003,00840,12,960
01889,90,2024/09/04,00005,00219,13,1170
01890,100,2024/08/30,00123,00774,13,1300
01891,100,2024/05/18,00281,00510,11,1100
