AssessmentProductID,ProductID,ReturnedProductID,AssessmentDate,TotalResaleableProduct,DamageLevelScore
01392,00110,00110,2024/05/02,5,2
01393,00197,00197,2024/07/02,5,2
01394,00170,00170,2024/11/12,0,1
01395,00120,00120,2024/04/18,7,2
01396,00080,00080,2024/02/20,5,4
01397,00203,00203,2024/01/17,3,1
01398,00299,00299,2024/01/25,2,3
01399,00190,00190,2024/11/18,7,5
01400,00099,00099,2024/02/27,5,2
01401,00195,00195,2024/10/25,0,2
01402,00272,00272,2024/12/13,0,4
01403,00223,00223,2024/08/03,5,2
01404,00146,00146,2024/03/30,9,4
01405,00246,00246,2024/06/01,8,3
01406,00102,00102,2024/07/18,1,2
01407,00223,00223,2024/05/21,1,4
01408,00228,00228,2024/11/17,0,5
01409,00210,00210,2024/02/23,2,3
01410,00263,00263,2024/11/01,4,1
01411,00040,00040,2024/01/06,5,3
01412,00026,00026,2024/06/04,0,5
01413,00163,00163,2024/09/09,7,2
01414,00221,00221,2024/07/30,5,1
01415,00063,00063,2024/01/29,0,3
01416,00121,00121,2024/01/17,0,2
01417,00079,00079,2024/11/19,0,4
01418,00093,00093,2024/09/13,7,2
01419,00100,00100,2024/03/08,0,5
01420,00139,00139,2024/01/02,3,5
01421,00210,00210,2024/08/21,1,4
01422,00148,00148,2024/10/30,1,4
01423,00273,00273,2024/03/28,3,5
01424,00233,00233,2024/07/27,1,3
01425,00150,00150,2024/05/24,2,2
01426,00226,00226,2024/04/26,2,5
01427,00282,00282,2024/12/11,2,5
01428,00138,00138,2024/12/07,8,5
01429,00191,00191,2024/12/26,4,2
01430,00073,00073,2024/01/22,0,5
01431,00143,00143,2024/09/03,1,5
01432,00106,00106,2024/07/17,0,4
01433,00178,00178,2024/01/27,1,5
01434,00176,00176,2024/10/02,1,4
01435,00112,00112,2024/01/11,1,5
01436,00145,00145,2024/06/27,1,3
01437,00173,00173,2024/01/24,7,4
01438,00159,00159,2024/12/02,4,2
01439,00136,00136,2024/09/06,3,4
01440,00207,00207,2024/12/02,0,5
01441,00208,00208,2024/01/26,7,3
01442,00039,00039,2024/06/21,0,4
01443,00026,00026,2024/05/16,0,5
01444,00187,00187,2024/10/10,6,5
01445,00004,00004,2024/05/19,9,3
01446,00023,00023,2024/08/24,0,3
01447,00276,00276,2024/07/19,0,1
01448,00185,00185,2024/04/21,2,3
01449,00043,00043,2024/10/08,0,1
01450,00108,00108,2024/08/29,6,5
01451,00249,00249,2024/07/08,0,4
01452,00089,00089,2024/05/07,1,2
01453,00205,00205,2024/08/30,6,5
01454,00012,00012,2024/11/10,1,1
01455,00010,00010,2024/02/01,7,4
01456,00143,00143,2024/05/03,0,5
01457,00222,00222,2024/05/28,6,3
01458,00253,00253,2024/01/19,8,5
01459,00170,00170,2024/02/10,0,2
01460,00011,00011,2024/03/17,1,4
01461,00097,00097,2024/03/11,0,5
01462,00114,00114,2024/03/28,0,1
01463,00048,00048,2024/10/10,0,2
01464,00025,00025,2024/09/09,3,4
01465,00064,00064,2024/12/30,2,1
01466,00242,00242,2024/11/22,9,3
01467,00035,00035,2024/12/08,3,3
01468,00065,00065,2024/06/15,0,3
01469,00285,00285,2024/12/28,2,2
01470,00268,00268,2024/02/24,1,4
01471,00300,00300,2024/07/17,2,3
01472,00192,00192,2024/10/16,8,3
01473,00257,00257,2024/06/08,6,5
01474,00287,00287,2024/04/26,1,2
01475,00077,00077,2024/07/12,3,5
01476,00279,00279,2024/07/11,3,3
01477,00257,00257,2024/09/08,6,5
01478,00298,00298,2024/05/22,6,2
01479,00231,00231,2024/11/17,7,4
01480,00043,00043,2024/11/18,2,3
01481,00271,00271,2024/09/25,4,3
01482,00014,00014,2024/02/10,3,2
01483,00277,00277,2024/07/05,1,4
01484,00169,00169,2024/11/03,6,3
01485,00255,00255,2024/05/26,9,3
01486,00055,00055,2024/05/04,1,3
01487,00068,00068,2024/09/25,3,4
01488,00186,00186,2024/07/18,1,2
01489,00037,00037,2024/02/27,1,3
01490,00035,00035,2024/09/09,1,3
01491,00137,00137,2024/04/26,1,3
01492,00216,00216,2024/07/04,5,5
01493,00033,00033,2024/09/19,4,5
01494,00127,00127,2024/01/13,1,2
01495,00039,00039,2024/06/11,3,3
01496,00029,00029,2024/06/25,5,5
01497,00112,00112,2024/02/02,0,3
01498,00047,00047,2024/11/21,0,3
01499,00034,00034,2024/03/01,0,1
01500,00044,00044,2024/12/11,3,4
01501,00289,00289,2024/07/09,0,1
01502,00180,00180,2024/08/13,4,3
01503,00157,00157,2024/05/06,8,4
01504,00073,00073,2024/03/16,4,2
01505,00058,00058,2024/08/06,4,1
01506,00157,00157,2024/06/25,1,3
01507,00297,00297,2024/05/21,4,3
01508,00147,00147,2024/05/29,2,2
01509,00033,00033,2024/02/14,3,2
01510,00158,00158,2024/12/02,1,1
01511,00193,00193,2024/12/16,7,5
01512,00258,00258,2024/04/16,1,2
01513,00256,00256,2024/06/24,1,4
01514,00108,00108,2024/05/22,2,2
01515,00200,00200,2024/02/19,1,2
01516,00197,00197,2024/11/04,1,5
01517,00149,00149,2024/02/18,2,2
01518,00293,00293,2024/08/08,1,2
01519,00150,00150,2024/07/15,0,2
01520,00266,00266,2024/05/12,0,5
01521,00060,00060,2024/02/10,2,1
01522,00156,00156,2024/03/09,1,3
01523,00139,00139,2024/06/24,1,1
01524,00061,00061,2024/11/05,4,5
01525,00015,00015,2024/04/14,7,1
01526,00136,00136,2024/04/03,0,4
01527,00036,00036,2024/01/26,2,2
01528,00215,00215,2024/09/21,0,3
01529,00195,00195,2024/02/24,2,3
01530,00253,00253,2024/01/18,3,1
01531,00266,00266,2024/06/26,6,2
01532,00222,00222,2024/12/30,4,4
01533,00100,00100,2024/09/12,7,1
01534,00263,00263,2024/01/04,1,2
01535,00233,00233,2024/02/06,2,1
01536,00007,00007,2024/03/07,5,5
01537,00057,00057,2024/04/16,10,3
01538,00012,00012,2024/01/26,4,1
01539,00088,00088,2024/05/02,1,4
01540,00010,00010,2024/09/07,1,3
01541,00170,00170,2024/12/26,8,4
01542,00164,00164,2024/11/16,0,1
01543,00152,00152,2024/05/12,9,5
01544,00226,00226,2024/12/31,0,3
01545,00179,00179,2024/10/18,4,4
01546,00269,00269,2024/03/17,2,2
01547,00118,00118,2024/07/14,3,5
01548,00149,00149,2024/07/06,0,4
01549,00005,00005,2024/06/25,9,1
01550,00222,00222,2024/06/24,6,1
01551,00024,00024,2024/05/26,0,1
01552,00297,00297,2024/03/30,2,1
01553,00230,00230,2024/05/01,4,1
01554,00037,00037,2024/05/15,3,1
01555,00233,00233,2024/06/11,5,3
01556,00187,00187,2024/02/21,1,1
01557,00245,00245,2024/12/02,8,4
01558,00018,00018,2024/07/27,1,3
01559,00233,00233,2024/04/15,1,3
01560,00039,00039,2024/03/10,0,4
01561,00290,00290,2024/06/18,7,5
01562,00247,00247,2024/09/25,2,3
01563,00039,00039,2024/10/30,1,3
01564,00047,00047,2024/01/15,2,5
01565,00228,00228,2024/11/07,1,2
01566,00040,00040,2024/03/15,1,1
01567,00275,00275,2024/01/17,5,4
01568,00183,00183,2024/10/28,2,1
01569,00241,00241,2024/11/02,3,1
01570,00030,00030,2024/07/31,0,5
01571,00098,00098,2024/10/07,1,3
01572,00014,00014,2024/06/06,3,1
01573,00117,00117,2024/05/01,6,3
01574,00114,00114,2024/02/28,5,5
01575,00025,00025,2024/06/19,5,2
01576,00091,00091,2024/06/11,2,5
01577,00231,00231,2024/09/25,5,1
01578,00257,00257,2024/01/23,0,2
01579,00167,00167,2024/05/08,3,2
01580,00095,00095,2024/07/28,1,2
01581,00009,00009,2024/01/29,7,5
01582,00201,00201,2024/11/02,7,1
01583,00093,00093,2024/07/08,3,4
01584,00194,00194,2024/01/07,7,2
01585,00146,00146,2024/10/11,1,3
01586,00178,00178,2024/03/16,1,5
01587,00093,00093,2024/12/15,2,5
01588,00164,00164,2024/07/21,0,1
01589,00256,00256,2024/10/24,1,4
01590,00144,00144,2024/06/03,6,2
01591,00198,00198,2024/07/27,4,1
01592,00107,00107,2024/12/19,0,4
01593,00252,00252,2024/08/03,2,2
01594,00087,00087,2024/07/14,5,5
01595,00180,00180,2024/04/25,3,1
01596,00144,00144,2024/08/02,0,4
01597,00008,00008,2024/10/28,0,1
01598,00073,00073,2024/11/19,1,1
01599,00077,00077,2024/09/24,2,1
01600,00103,00103,2024/02/28,3,1
01601,00177,00177,2024/10/22,0,4
01602,00030,00030,2024/02/10,6,5
01603,00235,00235,2024/05/01,5,4
01604,00290,00290,2024/04/09,0,3
01605,00097,00097,2024/08/20,2,4
01606,00174,00174,2024/01/05,9,2
01607,00296,00296,2024/02/10,4,3
01608,00135,00135,2024/10/08,7,3
01609,00096,00096,2024/09/03,6,1
01610,00133,00133,2024/02/17,1,5
01611,00226,00226,2024/02/26,9,2
01612,00246,00246,2024/06/23,1,5
01613,00293,00293,2024/08/03,1,5
01614,00015,00015,2024/08/28,7,4
01615,00117,00117,2024/10/09,3,4
01616,00076,00076,2024/03/26,8,3
01617,00297,00297,2024/08/25,3,1
01618,00148,00148,2024/07/01,7,2
01619,00134,00134,2024/11/05,0,3
01620,00259,00259,2024/02/23,0,1
01621,00157,00157,2024/03/07,4,3
01622,00258,00258,2024/11/04,1,1
01623,00068,00068,2024/06/09,2,5
01624,00219,00219,2024/01/14,2,4
01625,00147,00147,2024/02/19,5,1
01626,00163,00163,2024/03/03,3,2
01627,00281,00281,2024/05/09,1,5
01628,00172,00172,2024/12/05,3,3
01629,00088,00088,2024/02/14,0,3
01630,00145,00145,2024/11/18,1,2
01631,00132,00132,2024/06/16,3,2
01632,00220,00220,2024/03/31,7,5
01633,00295,00295,2024/04/04,8,3
01634,00171,00171,2024/02/12,1,1
01635,00080,00080,2024/03/30,4,3
01636,00161,00161,2024/04/17,1,2
01637,00029,00029,2024/07/13,2,3
01638,00041,00041,2024/05/26,3,3
01639,00015,00015,2024/12/01,5,1
01640,00087,00087,2024/02/11,1,1
01641,00155,00155,2024/07/18,1,5
01642,00086,00086,2024/05/23,1,1
01643,00054,00054,2024/12/25,1,2
01644,00111,00111,2024/04/17,5,2
01645,00142,00142,2024/08/07,6,5
01646,00216,00216,2024/04/07,1,2
01647,00037,00037,2024/01/24,1,1
01648,00044,00044,2024/05/27,2,3
01649,00190,00190,2024/10/04,0,3
01650,00044,00044,2024/03/18,2,1
01651,00047,00047,2024/04/18,9,3
01652,00133,00133,2024/11/28,0,3
01653,00071,00071,2024/02/17,4,3
01654,00194,00194,2024/09/18,2,2
01655,00140,00140,2024/12/04,3,2
01656,00274,00274,2024/07/01,0,4
01657,00123,00123,2024/03/27,2,5
01658,00208,00208,2024/10/12,3,1
01659,00075,00075,2024/08/01,1,5
01660,00118,00118,2024/03/01,6,2
01661,00205,00205,2024/03/20,3,4
01662,00042,00042,2024/12/12,4,2
01663,00181,00181,2024/11/03,8,4
01664,00193,00193,2024/06/14,8,4
01665,00056,00056,2024/12/16,6,5
01666,00273,00273,2024/08/30,3,3
01667,00291,00291,2024/12/28,6,5
01668,00258,00258,2024/01/18,6,2
01669,00187,00187,2024/03/18,7,4
01670,00258,00258,2024/11/13,3,2
01671,00294,00294,2024/08/27,0,5
01672,00123,00123,2024/11/16,0,3
01673,00002,00002,2024/05/08,6,4
01674,00237,00237,2024/09/09,2,1
01675,00171,00171,2024/08/25,2,1
01676,00256,00256,2024/03/13,4,5
01677,00272,00272,2024/10/19,5,1
01678,00173,00173,2024/04/29,4,4
01679,00166,00166,2024/12/11,3,4
01680,00076,00076,2024/02/15,2,3
01681,00237,00237,2024/09/15,0,3
01682,00249,00249,2024/01/02,5,4
01683,00086,00086,2024/03/18,1,3
01684,00179,00179,2024/07/24,2,2
01685,00123,00123,2024/08/06,6,5
01686,00073,00073,2024/06/15,5,5
01687,00084,00084,2024/11/30,1,1
01688,00140,00140,2024/04/01,0,5
01689,00214,00214,2024/09/13,5,4
01690,00157,00157,2024/05/21,6,1
01691,00091,00091,2024/04/12,7,3
01692,00286,00286,2024/11/30,0,3
01693,00207,00207,2024/12/23,7,5
01694,00199,00199,2024/10/29,2,5
01695,00120,00120,2024/09/01,4,5
01696,00179,00179,2024/06/27,4,2
01697,00249,00249,2024/07/29,4,2
01698,00101,00101,2024/01/29,1,4
01699,00061,00061,2024/01/24,2,4
01700,00165,00165,2024/08/02,2,2
01701,00193,00193,2024/08/17,3,3
01702,00290,00290,2024/07/25,6,3
01703,00099,00099,2024/10/17,4,1
01704,00187,00187,2024/07/29,3,4
01705,00280,00280,2024/01/24,3,4
01706,00227,00227,2024/11/14,2,5
01707,00172,00172,2024/05/04,0,1
01708,00003,00003,2024/06/01,1,3
01709,00128,00128,2024/09/24,0,1
01710,00267,00267,2024/03/22,1,2
01711,00146,00146,2024/10/11,2,4
01712,00265,00265,2024/07/22,3,4
01713,00077,00077,2024/10/29,2,3
01714,00296,00296,2024/10/11,0,2
01715,00239,00239,2024/06/23,8,3
01716,00181,00181,2024/07/15,8,2
01717,00293,00293,2024/07/23,1,3
01718,00274,00274,2024/09/17,3,2
01719,00153,00153,2024/12/02,0,2
01720,00195,00195,2024/06/13,6,1
01721,00179,00179,2024/03/03,8,3
01722,00251,00251,2024/03/14,4,1
01723,00138,00138,2024/02/04,4,3
01724,00275,00275,2024/12/16,2,1
01725,00263,00263,2024/11/03,2,5
01726,00038,00038,2024/05/31,4,1
01727,00281,00281,2024/12/29,1,2
01728,00296,00296,2024/08/06,1,3
01729,00126,00126,2024/02/27,4,2
01730,00235,00235,2024/07/22,0,5
01731,00256,00256,2024/06/05,8,2
01732,00020,00020,2024/05/30,1,4
01733,00001,00001,2024/04/17,7,1
01734,00020,00020,2024/09/10,5,5
01735,00162,00162,2024/05/01,4,2
01736,00112,00112,2024/01/03,7,4
01737,00276,00276,2024/09/19,1,2
01738,00174,00174,2024/02/02,4,5
01739,00159,00159,2024/05/11,4,4
01740,00071,00071,2024/11/07,6,4
01741,00128,00128,2024/08/12,2,5
01742,00275,00275,2024/11/17,4,1
01743,00049,00049,2024/07/07,0,3
01744,00274,00274,2024/05/10,0,4
01745,00186,00186,2024/12/13,1,1
01746,00108,00108,2024/06/27,3,2
01747,00088,00088,2024/09/20,2,5
01748,00251,00251,2024/12/17,5,3
01749,00018,00018,2024/10/19,1,5
01750,00292,00292,2024/08/08,1,2
01751,00024,00024,2024/02/15,3,5
01752,00204,00204,2024/12/02,0,4
01753,00236,00236,2024/11/06,6,1
01754,00028,00028,2024/12/25,5,5
01755,00056,00056,2024/12/13,2,2
01756,00258,00258,2024/10/13,2,5
01757,00022,00022,2024/07/11,4,2
01758,00237,00237,2024/05/25,3,1
01759,00099,00099,2024/01/16,0,5
01760,00292,00292,2024/01/18,3,4
01761,00209,00209,2024/01/07,1,2
01762,00050,00050,2024/11/05,1,3
01763,00140,00140,2024/03/11,3,4
01764,00030,00030,2024/08/22,3,1
01765,00238,00238,2024/04/06,6,3
01766,00041,00041,2024/10/09,0,5
01767,00279,00279,2024/05/10,1,4
01768,00076,00076,2024/11/03,1,5
01769,00255,00255,2024/08/20,7,1
01770,00097,00097,2024/11/12,1,1
01771,00048,00048,2024/06/26,0,3
01772,00170,00170,2024/02/01,4,3
01773,00098,00098,2024/09/10,7,5
01774,00054,00054,2024/08/10,3,3
01775,00025,00025,2024/09/26,9,1
01776,00011,00011,2024/08/26,2,5
01777,00238,00238,2024/03/09,0,4
01778,00155,00155,2024/08/03,3,2
01779,00247,00247,2024/01/26,2,2
01780,00258,00258,2024/10/01,1,5
01781,00296,00296,2024/01/12,2,1
01782,00184,00184,2024/02/12,3,4
01783,00172,00172,2024/08/02,1,3
01784,00008,00008,2024/04/26,1,2
01785,00176,00176,2024/12/12,0,2
01786,00104,00104,2024/08/13,3,4
01787,00001,00001,2024/06/26,10,4
01788,00103,00103,2024/07/19,2,3
01789,00125,00125,2024/05/15,0,4
01790,00195,00195,2024/04/29,1,5
01791,00246,00246,2024/01/14,2,4
01792,00124,00124,2024/05/04,3,1
01793,00260,00260,2024/08/25,5,3
01794,00233,00233,2024/09/17,0,1
01795,00268,00268,2024/12/04,2,4
01796,00035,00035,2024/07/28,1,4
01797,00228,00228,2024/11/21,5,3
01798,00174,00174,2024/11/30,1,4
01799,00006,00006,2024/07/06,8,2
01800,00109,00109,2024/09/14,1,1
01801,00182,00182,2024/06/10,4,3
01802,00111,00111,2024/07/18,0,3
01803,00053,00053,2024/04/08,3,3
01804,00205,00205,2024/08/29,2,4
01805,00017,00017,2024/04/05,1,2
01806,00264,00264,2024/02/26,0,4
01807,00131,00131,2024/04/09,1,3
01808,00148,00148,2024/07/03,9,1
01809,00282,00282,2024/01/27,5,5
01810,00097,00097,2024/09/25,1,1
01811,00278,00278,2024/11/06,4,2
01812,00035,00035,2024/02/27,7,1
01813,00103,00103,2024/08/11,8,4
01814,00203,00203,2024/04/04,2,2
01815,00097,00097,2024/09/04,3,1
01816,00067,00067,2024/03/21,0,3
01817,00232,00232,2024/08/07,1,5
01818,00100,00100,2024/02/12,1,5
01819,00245,00245,2024/06/15,0,2
01820,00016,00016,2024/08/03,2,5
01821,00007,00007,2024/06/13,1,5
01822,00265,00265,2024/08/09,0,1
01823,00118,00118,2024/04/24,3,2
01824,00073,00073,2024/04/27,1,2
01825,00078,00078,2024/09/08,0,4
01826,00168,00168,2024/12/16,1,1
01827,00290,00290,2024/04/27,3,5
01828,00193,00193,2024/02/15,1,2
01829,00161,00161,2024/04/01,9,1
01830,00287,00287,2024/08/25,3,4
01831,00161,00161,2024/02/04,5,2
01832,00028,00028,2024/11/09,3,2
01833,00022,00022,2024/10/08,3,1
01834,00168,00168,2024/11/11,0,3
01835,00025,00025,2024/10/08,7,2
01836,00008,00008,2024/10/02,1,2
01837,00276,00276,2024/08/12,9,4
01838,00149,00149,2024/06/24,0,1
01839,00050,00050,2024/01/08,3,2
01840,00260,00260,2024/02/11,4,2
01841,00015,00015,2024/12/23,5,3
01842,00114,00114,2024/10/15,8,1
01843,00076,00076,2024/12/18,4,4
01844,00174,00174,2024/08/12,3,3
01845,00019,00019,2024/11/10,3,5
01846,00036,00036,2024/09/21,2,1
01847,00177,00177,2024/11/19,3,1
01848,00242,00242,2024/09/09,2,4
01849,00020,00020,2024/09/03,0,5
01850,00039,00039,2024/03/20,1,5
01851,00048,00048,2024/02/29,6,1
01852,00227,00227,2024/05/02,4,5
01853,00283,00283,2024/06/09,6,5
01854,00053,00053,2024/12/28,2,1
01855,00240,00240,2024/08/24,10,1
01856,00175,00175,2024/05/24,8,5
01857,00010,00010,2024/09/28,4,1
01858,00297,00297,2024/01/23,2,2
01859,00043,00043,2024/06/24,4,3
01860,00238,00238,2024/11/12,0,5
01861,00002,00002,2024/03/30,4,3
01862,00253,00253,2024/12/29,3,3
01863,00286,00286,2024/01/21,6,5
01864,00300,00300,2024/04/14,0,1
01865,00272,00272,2024/12/05,2,5
01866,00068,00068,2025/01/01,2,3
01867,00212,00212,2024/11/02,2,3
01868,00229,00229,2024/03/10,0,1
01869,00175,00175,2024/01/27,0,4
01870,00239,00239,2024/02/05,3,3
01871,00109,00109,2024/11/13,5,3
01872,00273,00273,2024/11/12,3,3
01873,00097,00097,2024/01/25,0,5
01874,00120,00120,2024/11/20,1,1
01875,00116,00116,2024/12/08,0,1
01876,00296,00296,2024/05/23,1,2
01877,00216,00216,2024/12/10,5,4
01878,00274,00274,2024/12/20,0,1
01879,00281,00281,2024/07/18,2,5
01880,00066,00066,2024/08/16,0,2
01881,00045,00045,2024/07/13,0,5
01882,00132,00132,2024/05/05,2,2
01883,00148,00148,2024/05/11,2,4
01884,00187,00187,2024/03/15,0,3
01885,00207,00207,2024/11/20,7,2
01886,00132,00132,2024/09/08,2,1
01887,00019,00019,2024/09/12,5,4
01888,00003,00003,2024/11/21,5,1
01889,00005,00005,2024/09/16,9,3
01890,00123,00123,2024/09/04,7,3
01891,00281,00281,2024/06/03,2,5
01892,00029,00029,2024/04/21,0,2
01893,00178,00178,2024/06/07,4,3
01894,00096,00096,2024/09/27,3,4
01895,00163,00163,2024/09/12,7,5
01896,00177,00177,2024/07/09,0,5
01897,00118,00118,2024/01/13,5,1
01898,00044,00044,2024/05/23,1,3
01899,00255,00255,2024/01/08,1,1
01900,00097,00097,2024/11/27,6,5
01901,00075,00075,2024/08/08,5,3
01902,00234,00234,2024/10/28,10,4
01903,00162,00162,2024/12/02,1,5
01904,00237,00237,2024/03/18,3,4
01905,00057,00057,2024/06/19,2,3
01906,00135,00135,2024/08/19,4,1
01907,00226,00226,2024/12/27,1,2
01908,00137,00137,2024/06/20,0,1
01909,00294,00294,2024/03/15,1,2
01910,00029,00029,2024/07/02,2,5
01911,00045,00045,2024/10/06,9,3
01912,00060,00060,2024/10/01,0,2
01913,00296,00296,2024/10/30,2,3
01914,00133,00133,2024/03/19,1,1
01915,00219,00219,2024/12/18,2,5
01916,00245,00245,2024/01/18,1,2
01917,00147,00147,2024/12/10,1,2
01918,00254,00254,2024/11/03,7,1
01919,00001,00001,2024/10/23,6,5
01920,00273,00273,2024/01/23,3,2
01921,00176,00176,2024/11/11,4,4
01922,00227,00227,2024/01/20,3,4
01923,00153,00153,2024/02/24,3,4
01924,00143,00143,2024/08/16,0,1
01925,00172,00172,2024/05/29,3,1
01926,00180,00180,2024/03/04,0,2
01927,00031,00031,2024/02/09,0,2
01928,00125,00125,2024/06/17,1,1
01929,00067,00067,2024/09/12,1,2
01930,00262,00262,2024/09/22,6,2
01931,00207,00207,2024/01/09,6,1
01932,00233,00233,2024/12/08,3,2
01933,00019,00019,2024/11/23,7,4
01934,00170,00170,2024/09/20,2,5
01935,00295,00295,2024/11/08,4,3
01936,00055,00055,2024/04/28,3,1
01937,00126,00126,2024/04/27,5,5
01938,00228,00228,2024/12/03,8,2
01939,00191,00191,2024/03/22,2,2
01940,00192,00192,2024/07/31,6,5
01941,00077,00077,2024/03/04,4,3
01942,00120,00120,2024/04/09,0,3
01943,00130,00130,2024/05/16,9,4
01944,00179,00179,2024/02/12,6,4
01945,00214,00214,2024/06/16,4,1
01946,00189,00189,2024/12/27,2,2
01947,00286,00286,2024/02/03,7,2
01948,00011,00011,2024/09/21,3,1
01949,00122,00122,2024/05/24,2,4
01950,00197,00197,2024/08/02,5,5
01951,00186,00186,2024/06/20,1,1
01952,00161,00161,2024/03/24,0,3
01953,00294,00294,2024/12/11,7,5
01954,00284,00284,2024/11/22,5,4
01955,00049,00049,2024/05/01,6,4
01956,00221,00221,2024/07/14,0,5
01957,00166,00166,2024/09/07,2,2
01958,00064,00064,2024/10/29,2,3
01959,00212,00212,2024/08/04,7,5
01960,00279,00279,2024/04/08,0,5
01961,00262,00262,2024/08/14,0,1
01962,00238,00238,2024/10/03,3,5
01963,00179,00179,2024/11/08,3,1
01964,00073,00073,2024/03/14,2,4
01965,00045,00045,2024/02/20,8,1
01966,00002,00002,2024/11/26,3,3
01967,00240,00240,2024/03/30,7,4
01968,00200,00200,2024/09/04,3,1
01969,00171,00171,2024/09/25,6,5
01970,00199,00199,2024/02/22,1,5
01971,00081,00081,2024/01/17,0,3
01972,00061,00061,2024/05/03,2,2
01973,00245,00245,2024/05/16,4,2
01974,00264,00264,2024/04/06,3,1
01975,00116,00116,2024/11/19,3,1
01976,00218,00218,2024/01/18,9,5
01977,00282,00282,2024/05/31,4,1
01978,00046,00046,2024/05/08,7,5
01979,00068,00068,2024/05/02,3,5
01980,00199,00199,2024/12/01,1,5
01981,00189,00189,2024/04/10,1,2
01982,00053,00053,2024/10/25,0,4
01983,00065,00065,2024/01/24,2,1
01984,00082,00082,2024/04/11,3,5
01985,00166,00166,2024/05/26,7,2
01986,00215,00215,2024/11/26,4,4
01987,00166,00166,2024/10/07,7,3
01988,00145,00145,2024/09/16,0,4
01989,00193,00193,2024/03/27,1,2
01990,00087,00087,2024/04/24,2,3
01991,00259,00259,2024/11/15,6,5
01992,00240,00240,2024/01/08,2,4
01993,00286,00286,2024/06/04,4,3
01994,00183,00183,2024/04/01,3,4
01995,00015,00015,2024/08/25,3,3
01996,00133,00133,2024/09/03,3,1
01997,00232,00232,2024/01/19,7,4
01998,00185,00185,2024/05/27,1,3
01999,00199,00199,2024/10/02,4,3
02000,00078,00078,2024/01/31,3,2
02001,00190,00190,2024/09/12,4,4
02002,00019,00019,2024/11/13,2,1
02003,00208,00208,2024/08/09,6,1
02004,00200,00200,2024/12/08,3,3
02005,00082,00082,2024/02/03,2,5
02006,00210,00210,2024/04/20,4,2
02007,00122,00122,2024/08/02,6,4
02008,00191,00191,2024/01/08,4,4
02009,00280,00280,2024/12/27,0,5
02010,00203,00203,2024/05/03,3,2
02011,00238,00238,2024/05/11,0,5
02012,00098,00098,2024/01/11,0,2
02013,00059,00059,2024/09/29,10,1
02014,00223,00223,2024/08/23,1,1
02015,00176,00176,2024/09/16,0,3
02016,00002,00002,2024/07/21,2,5
02017,00140,00140,2024/04/12,1,2
02018,00006,00006,2024/11/14,2,3
02019,00181,00181,2024/12/31,3,5
02020,00027,00027,2024/09/21,7,1
02021,00204,00204,2024/01/05,0,4
02022,00249,00249,2024/02/12,4,3
02023,00221,00221,2024/06/18,3,2
02024,00175,00175,2024/10/20,0,4
02025,00291,00291,2024/08/23,1,5
02026,00239,00239,2024/10/18,2,2
02027,00300,00300,2024/03/02,5,4
02028,00299,00299,2024/09/27,1,5
02029,00114,00114,2024/06/07,2,3
02030,00208,00208,2024/04/23,1,3
02031,00173,00173,2024/06/24,0,4
02032,00092,00092,2024/01/20,1,2
02033,00186,00186,2024/01/24,1,2
02034,00177,00177,2024/04/16,1,5
02035,00099,00099,2024/05/10,0,2
02036,00081,00081,2024/03/20,2,4
02037,00177,00177,2024/11/03,4,1
02038,00093,00093,2024/02/03,0,3
02039,00134,00134,2024/09/13,1,1
02040,00178,00178,2024/07/28,4,3
02041,00260,00260,2024/11/29,6,3
02042,00082,00082,2024/01/21,3,2
02043,00178,00178,2024/08/06,0,5
02044,00108,00108,2024/03/13,2,4
02045,00071,00071,2024/08/04,1,3
02046,00289,00289,2024/03/23,5,4
02047,00057,00057,2024/02/20,1,1
02048,00070,00070,2024/01/09,1,5
02049,00162,00162,2024/12/17,2,1
02050,00181,00181,2024/06/03,0,5
02051,00053,00053,2024/06/30,0,5
02052,00249,00249,2024/03/15,2,2
02053,00184,00184,2024/09/25,0,4
02054,00194,00194,2024/09/06,0,1
02055,00081,00081,2024/12/17,2,2
02056,00087,00087,2024/10/24,2,1
02057,00178,00178,2024/06/25,4,4
02058,00154,00154,2024/08/23,0,3
02059,00081,00081,2024/09/20,1,1
02060,00092,00092,2024/09/19,3,2
02061,00233,00233,2024/10/12,2,2
02062,00108,00108,2024/09/07,6,4
02063,00161,00161,2024/06/21,6,2
02064,00157,00157,2024/07/17,1,1
02065,00026,00026,2024/11/11,3,1
02066,00268,00268,2024/08/31,1,4
02067,00025,00025,2024/06/28,4,3
02068,00087,00087,2024/07/03,8,1
02069,00016,00016,2024/08/19,0,2
02070,00199,00199,2024/11/08,0,2
02071,00242,00242,2024/07/23,1,1
02072,00084,00084,2024/12/07,2,1
02073,00025,00025,2024/01/12,3,5
02074,00048,00048,2024/07/05,1,3
02075,00229,00229,2024/04/30,5,1
02076,00295,00295,2024/01/13,3,2
02077,00171,00171,2024/05/03,0,4
02078,00143,00143,2024/09/04,1,5
02079,00289,00289,2024/02/08,6,1
02080,00289,00289,2024/12/19,0,1
02081,00047,00047,2024/10/20,3,2
02082,00008,00008,2024/11/22,1,1
02083,00229,00229,2024/02/13,3,3
02084,00101,00101,2024/04/15,4,5
02085,00261,00261,2024/02/02,2,4
02086,00139,00139,2024/01/09,3,1
02087,00132,00132,2024/03/07,9,5
02088,00286,00286,2024/06/29,2,5
